,0
CHEF_GTBP,1696170879.5653677
GTBP_HBIO,1696167094.569041
EFSC_GTBP,1696158869.1564243
BOOM_GTBP,1696154890.5680304
AEHL_GTBP,1696153364.315731
GTBP_SBAC,1696153078.115316
APDN_GTBP,1696152143.4354532
GTBP_HAIN,1696148364.6232538
GTBP_LYTS,1696147754.2654107
GTBP_TREE,1696146751.3523638
GTBP_POAI,1696145443.562406
AVID_GTBP,1696143582.5255451
CCOI_GTBP,1696137899.1869435
GTBP_STRT,1696134778.6052992
FARO_GTBP,1696134576.6409822
EA_GTBP,1696127439.1498356
GTBP_SHEN,1696123300.9436872
GTBP_UAL,1696115628.1360104
GTBP_NDSN,1696077507.2190611
CAR_GTBP,1696048234.1941164
GTBP_VC,1696042583.9561431
GTBP_LIVN,1696034457.0702875
CLMT_GTBP,1696033680.9250555
AXTI_GTBP,1696022612.3074596
GTBP_GVP,1696014228.1004884
BFIN_GTBP,1695997904.8203883
GTBP_VICR,1695992908.3562756
GTBP_IEP,1695951171.8489952
FIVE_GTBP,1695920516.5889542
GTBP_HOLI,1695779713.9729033
CRESY_GTBP,1695763804.8969994
GTBP_IESC,1695661649.4413521
GTBP_TSBK,1695639639.1801367
EXTR_GTBP,1695592198.5477772
GTBP_NVDA,1695508742.2956882
GTBP_HFWA,1695411602.4072878
GTBP_SCOR,1695292832.0240245
GTBP_ITRI,1695087942.5299995
ARAY_GTBP,1694569424.9508884
GEOS_GTBP,1694406575.4890192
GTBP_TBBK,1686371105.0128877
ARAY_PSTV,886191980.6855003
NVDA_PSTV,885267731.7815617
GEOS_PSTV,884122905.6486813
PSTV_SCOR,884026617.3077487
PSTV_TBBK,883679930.1030385
MTSI_PSTV,883558836.6184231
EXTR_PSTV,883533905.1841326
HFWA_PSTV,883285361.9952538
BFIN_PSTV,883144387.5948464
ITRI_PSTV,882983809.1580983
PSTV_TSBK,882936956.8391588
CAR_PSTV,882608920.7309226
HOLI_PSTV,882499503.5028397
FIVE_PSTV,882453801.5602654
PSTV_SYPR,882452612.640806
HAIN_PSTV,882302492.6964834
PSTV_UAL,882267968.886454
IESC_PSTV,882221233.4214144
PSTV_STRT,882179398.847076
NDSN_PSTV,882148541.355301
BOOM_PSTV,882136883.8173603
AACG_PSTV,882114988.8245506
CLMT_PSTV,882101348.1004643
HBIO_PSTV,882100509.7379735
PSTV_TREE,882095269.8176976
IEP_PSTV,882091846.9244833
CRESY_PSTV,882076830.9261718
AXTI_PSTV,882076527.4024231
LIVN_PSTV,882075379.4957238
APDN_PSTV,882061686.6832143
EA_PSTV,882057920.2131852
DLHC_PSTV,882033461.7351619
AEHL_PSTV,882030717.306742
ANTE_PSTV,882026251.2899524
FARO_PSTV,882025913.4239106
EFSC_PSTV,882023524.4984239
CCOI_PSTV,882020148.4517565
PSTV_SOHO,882016131.5275612
LYTS_PSTV,882000159.211799
COHU_PSTV,881985319.4048656
MTCH_PSTV,881985140.5941085
AVID_PSTV,881984945.0826908
HBAN_PSTV,881981541.4842687
HQI_PSTV,881980374.6083108
HOLX_PSTV,881980033.8936558
FCCO_PSTV,881979820.8302597
HAFC_PSTV,881976258.9486548
PNRG_PSTV,881975621.2080119
PSTV_UCBI,881973989.7612672
MHLD_PSTV,881972438.1347278
BOSC_PSTV,881969168.829139
PSTV_STGW,881969068.1774434
CFBK_PSTV,881968903.20851
PCRX_PSTV,881967021.2213706
PSTV_RIOT,881965939.3435211
FEIM_PSTV,881965696.1577871
CYRX_PSTV,881964757.8969834
JVA_PSTV,881964718.4857906
JAKK_PSTV,881964609.4960343
INCY_PSTV,881963685.1967552
OFIX_PSTV,881963325.8531287
PSTV_UTSI,881962053.6043435
