,distance ebtda-margin and price,distance gross-profit-margin and price,distance cogs-margin and price,distance eps-earnings-per-share-diluted and price,distance all-fundamental-variables and price,price-pairs
HAIN_UBOH,0.31774116539978864,,,,,
JAKK_MDGL,0.3176100298889919,,,,,
CPSS_STGW,0.31756822727268813,,,,,
MVIS_PALI,0.31704099789365325,,,,,
UBOH_ULH,0.31690105921190864,,,,,
OFLX_VLGEA,0.3164525860340919,,,,,
AXTI_INTU,0.3164487640436553,,,,,
IPA_NTRS,0.31546056416265517,,,,,
NTGR_THRM,0.31521498095734946,,,,,
FARO_PFC,0.3150967860184438,,,,,
CERS_COHR,0.3147107698042532,,,,,
FCCO_SMCI,0.3145815668216718,,,,,
CGO_LYTS,0.31433557650800414,,,,,
EXLS_IPA,0.3142962482889804,,,,,
LWLG_VLGEA,0.31403828071443646,,,,,
DAKT_SYPR,0.31400818484139065,,,,,
AXTI_CBSH,0.3140002787140509,,,,,
PLXS_TREE,0.3139622703259139,,,,,
BFIN_CHI,0.3139399056923696,,,,,
CSWC_IPA,0.3138679610230065,,,,,
INCY_VLGEA,0.3137917923657649,,,,,
SHEN_VLGEA,0.3137655300100735,,,,,
DAKT_PSTV,0.31322517742561673,,,,,
CGO_FEIM,0.31303766203625233,,,,,
CDXC_ITIC,0.31288221118728565,,,,,
VLGEA_WNEB,0.31285662570543,,,,,
FEIM_TRMK,0.31251728821654007,,,,,
BECN_UAL,0.31237710374726735,,,,,
DAKT_FEIM,0.3122572190152306,,,,,
CGEN_NTGR,0.31206150957215023,,,,,
BGFV_DHIL,0.31191110264441435,,,,,
MDGL_THMO,0.3119039714166236,,,,,
NTGR_VICR,0.31169674274312215,,,,,
CSWC_FKWL,0.3115731767480753,,,,,
AXTI_ITIC,0.31014540862293266,,,,,
BGFV_NFLX,0.3099918258690469,,,,,
AROW_FARO,0.30992553133806133,,,,,
URBN_USAU,0.3097798476093098,,,,,
EFSC_TATT,0.30974103118806146,,,,,
CGEN_CONN,0.30956818445230777,,,,,
FKWL_NSIT,0.30934377182259676,,,,,
BOKF_HOLI,0.30879555491791955,,,,,
ALLT_URBN,0.3087908027037898,,,,,
CPSS_MTCH,0.3087163058887465,,,,,
ALLT_COMS,0.3086984056625483,,,,,
BOSC_GVP,0.3084751890671312,,,,,
BRKL_CPSS,0.30841346883634735,,,,,
CERS_TREE,0.30806360930403526,,,,,
HBNC_TATT,0.3076955265386522,,,,,
FNLC_HOLI,0.30766760556675155,,,,,
IPA_PRFT,0.30763273565192306,,,,,
EML_NSYS,0.3075778239707632,,,,,
HAIN_TCX,0.30754298891264326,,,,,
PRAA_ULH,0.30741685531405993,,,,,
AEHL_MDGL,0.30733163951547543,,,,,
SLM_STKL,0.3071904909171721,,,,,
HOLI_MHLD,0.30710249455884747,,,,,
FEIM_SBUX,0.306942372160261,,,,,
HOLI_SLM,0.3065429233500041,,,,,
FEIM_MHLD,0.3063359476427292,,,,,
BGFV_HSKA,0.30626801583007784,,,,,
CDXC_SHBI,0.30605429922223815,,,,,
CGEN_IPA,0.3058947177503841,,,,,
AXTI_CDZI,0.3053094980633066,,,,,
CBSH_FARO,0.30521285662051373,,,,,
ARWR_BECN,0.3051756473672883,,,,,
VICR_VLGEA,0.3050172940021541,,,,,
LYTS_SHBI,0.304838710584501,,,,,
CPSS_FEIM,0.30459476347692516,,,,,
HBNC_OFIX,0.3043482329971447,,,,,
AROW_PRAA,0.3040002421402352,,,,,
AUB_TATT,0.30398034848332445,,,,,
CGO_PRAA,0.30343354665987043,0.30343354665987043,0.30343354665987043,0.30343354665987043,0.30343354665987043,0.30343354665987043
FEIM_OFIX,0.3034210746703387,,,,,
CDZI_URBN,0.3033694952076536,,,,,
ECPG_STRT,0.3029650208384206,,,,,
CIVB_SMCI,0.3027993104079539,,,,,
INCY_NSYS,0.30248824489653114,,,,,
CPSS_HAIN,0.30248422251117485,,,,,
CBSH_SMCI,0.3022626113752789,,,,,
AUB_FARO,0.3022182928747352,,,,,
CWCO_WNEB,0.30216073946341754,,,,,
AROW_AXTI,0.30194568155764195,,,,,
LYTS_NTRS,0.30192259651696196,,,,,
ICFI_TREE,0.30183201194705733,,,,,
ALLT_NXGN,0.3018107662726329,,,,,
HOLI_TCX,0.30174733152111033,,,,,
AGEN_USAU,0.30167944986935125,,,,,
ICFI_IPA,0.30153743435054736,,,,,
MTCH_WNEB,0.30150672457410715,,,,,
COMS_MDGL,0.3012969184969753,,,,,
ARWR_ULH,0.30122171948472126,,,,,
CDXC_FKWL,0.3010154208252441,,,,,
CSWC_TREE,0.30079828579327356,,,,,
CGEN_GEOS,0.30069703138721776,,,,,
AXTI_HBNC,0.30052465377212956,,,,,
HOLI_TRMK,0.3004330909788781,,,,,
ATEC_CPLP,0.300205882103018,,,,,
SMCI_VICR,0.30014185264133764,,,,,
CDZI_COMS,0.3000739772244271,,,,,
NTGR_SHBI,0.2999150235753947,,,,,
PRAA_TRST,0.299765664096362,,,,,
CGEN_DAKT,0.2997558317910369,,,,,
CONN_STKL,0.29971341796852263,,,,,
SSB_STRT,0.29964174664378884,,,,,
CDXC_OFLX,0.29955214964446564,,,,,
FKWL_GLBZ,0.29944496922345815,,,,,
HAIN_MULN,0.29928382929494635,,,,,
CARE_OFIX,0.29913226822657674,,,,,
IPA_NEPH,0.2986689438309302,,,,,
CDZI_SMIT,0.2986160016267789,,,,,
ARWR_LYTS,0.29856895844157866,,,,,
COHR_LYTS,0.2984996166688503,,,,,
CERS_EA,0.29814149859962374,,,,,
CIVB_TATT,0.29775707008929514,,,,,
FKWL_HBNC,0.29772941461392044,,,,,
ESLT_IPA,0.29755041360984763,,,,,
IPA_SCVL,0.2974755262308127,,,,,
ITIC_TATT,0.2973939182234019,,,,,
CDZI_RRGB,0.2972045037118367,,,,,
CERS_FCCO,0.29693109974938403,,,,,
BGFV_HAIN,0.2969264965801511,,,,,
DHIL_NTGR,0.2964175332616015,,,,,
NSYS_WNEB,0.2961549754084604,,,,,
LYTS_STKL,0.29537358124486607,,,,,
CDZI_PSTV,0.2952346423155796,,,,,
FKWL_FNLC,0.29516850680424367,,,,,
HOLI_LYTS,0.2949846314507948,,,,,
BFIN_COHR,0.29460976124090066,,,,,
AUB_SMCI,0.2945626812733474,,,,,
ULH_VICR,0.2945505844950255,,,,,
CDXC_EFSC,0.2945167018715026,,,,,
AXTI_WNEB,0.2943417258601918,,,,,
LARK_TATT,0.2938180298009651,,,,,
GVP_NXGN,0.29378084150294476,,,,,
BGFV_VLGEA,0.29366034008627045,,,,,
CLMT_ECPG,0.2936553654750805,,,,,
BFIN_VLGEA,0.2936246414979339,,,,,
CALM_NTGR,0.2936059131637411,,,,,
ALLT_PSTV,0.29346157360066255,,,,,
CDXC_EBTC,0.2932999603705052,,,,,
BRKL_TATT,0.2932237169944345,,,,,
MHLD_STKL,0.29299182572750554,,,,,
FEIM_FNLC,0.29265496391105883,,,,,
SHBI_ULH,0.292542732465876,,,,,
FARO_WERN,0.29240484090590296,,,,,
BGFV_UBOH,0.29227179214894033,,,,,
INCY_PRFT,0.2921441152408465,,,,,
FKWL_NSYS,0.29211240018260626,,,,,
INCY_STKL,0.2920783374499189,,,,,
CERS_CIVB,0.29198899163988185,,,,,
COMS_URBN,0.2919325186859325,,,,,
GEOS_MHLD,0.29191920604901583,,,,,
PRAA_VLGEA,0.2914940494354692,,,,,
HAIN_LARK,0.29144223189117546,,,,,
BRKL_CERS,0.29141693307441163,,,,,
BFIN_FELE,0.2913182850679343,,,,,
GVP_PALI,0.2910839725328043,,,,,
BGFV_SYPR,0.29108130787258474,,,,,
BGCP_ULH,0.29092576243697416,,,,,
INCY_OFIX,0.29065036106999764,,,,,
LKQ_TATT,0.290292879316453,,,,,
ATEC_GEOS,0.2901431662947282,,,,,
AGNC_PRAA,0.29011648409245044,,,,,
GVP_TATT,0.28980314734264095,,,,,
NTGR_PRAA,0.28962742870003005,,,,,
BFIN_INTU,0.28932641075870746,,,,,
AGEN_AXTI,0.28899724042668096,,,,,
ECPG_STGW,0.28888973737723866,,,,,
ESLT_HOLI,0.288870808675501,,,,,
CLMT_LYTS,0.28875814776595987,,,,,
AXTI_BGCP,0.28873508736549036,,,,,
EA_FEIM,0.2879649374572357,,,,,
CLMT_DAKT,0.2875224235039039,,,,,
MTCH_PRAA,0.2873289092453635,,,,,
BLKB_VLGEA,0.28731092829335314,,,,,
HSKA_LYTS,0.2872723117632812,,,,,
CLMT_STKL,0.28723428629672915,,,,,
ARWR_WNEB,0.2870661239338869,,,,,
AROW_FKWL,0.28704851234637585,,,,,
AEHL_DAKT,0.2868359412096397,,,,,
CARE_NTGR,0.286817794915879,,,,,
NTGR_SBUX,0.2862756472485845,,,,,
LWLG_ULH,0.2859263056326936,,,,,
CPSS_HFWA,0.285889610721433,,,,,
FARO_ONB,0.28580629751671777,,,,,
COHR_HAFC,0.28566540801124574,,,,,
CGEN_MTCH,0.2856311444177521,,,,,
HAIN_THRM,0.285435259042713,,,,,
PRAA_UAL,0.2853801316390183,,,,,
CGEN_MHLD,0.2853486357497112,,,,,
DGLY_STRT,0.28523455761268807,,,,,
CERS_LKQ,0.28508420657691835,,,,,
BGFV_BOKF,0.2848755349572969,,,,,
IPA_ITIC,0.28481036408783805,,,,,
CDZI_NEPH,0.2847718132899062,,,,,
EBTC_FARO,0.28473325505648345,,,,,
FARO_PEBO,0.2846567252015582,,,,,
HAIN_TREE,0.28456193009976305,,,,,
FKWL_LARK,0.28430437437518713,,,,,
AXTI_SCVL,0.28417580524455627,,,,,
ECPG_WNEB,0.2840350718459058,,,,,
CARE_TATT,0.28388709960487724,,,,,
AXTI_TRMK,0.2838254522644238,,,,,
AROW_LYTS,0.2837260699267296,,,,,
FEIM_OFLX,0.2836949394776428,,,,,
JAKK_MULN,0.28367935777485087,,,,,
BLKB_CERS,0.28333487495301657,,,,,
CHI_PRAA,0.2831892802027784,0.2831892802027784,0.2831892802027784,0.2831892802027784,0.2831892802027784,0.2831892802027784
CLMT_ULH,0.28294275467966673,,,,,
FARO_SSB,0.28293368725972734,,,,,
CDXC_DAKT,0.2827137072055119,,,,,
IPA_TREE,0.2826631230124801,,,,,
TATT_TREE,0.282609212279913,,,,,
BFIN_NSIT,0.28257923231018417,,,,,
EXEL_LWLG,0.28252891290209914,,,,,
AUB_HAIN,0.2824488913428654,,,,,
BGFV_MTCH,0.28234024998691365,,,,,
AXTI_GOOGL,0.28222119932509726,,,,,
STRT_UNAM,0.2821582273550845,,,,,
CONN_STRT,0.28193915191829133,,,,,
AGEN_REED,0.28129385670953416,,,,,
LYTS_VICR,0.2812608707594259,,,,,
FKWL_SLM,0.2812496338074734,,,,,
BRKL_OFIX,0.28097336937014283,,,,,
PRAA_TRMK,0.28079251035394237,,,,,
BFIN_SMTC,0.2806998152520876,,,,,
BGFV_CERS,0.2798040716285214,,,,,
GOOGL_TREE,0.2794605807497907,,,,,
HSKA_SMIT,0.2790449552468308,,,,,
CCOI_HOLI,0.2782331653574462,,,,,
CERS_INTU,0.27815671381574125,,,,,
NEPH_PALI,0.2780804365208709,,,,,
PEBO_TATT,0.2777927913389584,,,,,
EBTC_SMCI,0.27754874237130794,,,,,
FKWL_ICFI,0.27729498757189297,,,,,
CERS_WERN,0.27712890878671786,,,,,
HFWA_TATT,0.2769904220762573,,,,,
AGNC_HOLI,0.2769649088642465,,,,,
BGFV_SBUX,0.27693345251238954,,,,,
HOLI_IMKTA,0.2768375324383969,,,,,
OFIX_SMTC,0.2766879930347671,,,,,
CDXC_NATH,0.2765992858330631,,,,,
BGFV_EBTC,0.2760228168498829,,,,,
CERS_TRMK,0.27598476194949895,,,,,
CONN_MHLD,0.2759579245713818,,,,,
CPLP_HOLI,0.27590006057162575,,,,,
HAIN_SMTC,0.27584959046913266,,,,,
FARO_RRGB,0.27584882128305377,,,,,
CLMT_MHLD,0.27577060690436284,,,,,
BGFV_SHBI,0.2756227807307318,,,,,
HFWA_LYTS,0.27559655942215494,,,,,
IPA_NTGR,0.27548789329153234,,,,,
CERS_GOOGL,0.27508140738147174,,,,,
CLMT_PRAA,0.2750568236495987,,,,,
IPA_NVDA,0.2750105157552536,,,,,
EML_LWLG,0.2745525452508721,,,,,
HAIN_JVA,0.2745412157688633,,,,,
AXTI_CIVB,0.2744833128851134,,,,,
SHBI_TATT,0.27446596131623974,,,,,
FKWL_PFC,0.2743837395351127,,,,,
AUB_AXTI,0.274254681610525,,,,,
AGEN_CGEN,0.27394850175302876,,,,,
FKWL_SCVL,0.27387567339730545,,,,,
EML_SMIT,0.2735027781082369,,,,,
PRAA_TCX,0.27323039558728873,,,,,
CDXC_EA,0.27304218967436933,,,,,
CBSH_CDXC,0.27287499966418527,,,,,
ALLT_MDGL,0.2728511553070943,,,,,
CLMT_URBN,0.2728283476005106,,,,,
AGNC_IPA,0.2728179533032747,,,,,
EXEL_ULH,0.2724033230146503,,,,,
BGCP_CPSS,0.27230515097699465,0.27230515097699465,0.27230515097699465,0.27230515097699465,0.27230515097699465,0.27230515097699465
DAKT_STKL,0.271963580963403,,,,,
CPSS_SMTC,0.2714589224240065,,,,,
IPA_ONB,0.271231469497407,,,,,
BGCP_NSYS,0.27108794237493167,,,,,
FEIM_NFLX,0.27108039712134274,,,,,
ARAY_BGFV,0.27106464967511934,,,,,
EBTC_HAIN,0.27102325390496795,,,,,
HAIN_NTRS,0.27056132264586,,,,,
HAFC_LWLG,0.27015537204616485,,,,,
PALI_PRAA,0.27009023418280337,0.27009023418280337,0.27009023418280337,0.27009023418280337,0.27009023418280337,0.27009023418280337
ESLT_FKWL,0.2700413156441794,,,,,
CDZI_CGEN,0.2697665794812965,,,,,
BGFV_LMAT,0.26954585395995656,,,,,
EXEL_SMCI,0.2689280407556951,,,,,
STKL_THRM,0.2689110759488616,,,,,
APTO_CPLP,0.268786576769612,,,,,
ATEC_IPA,0.26854866387031395,,,,,
BGFV_CCOI,0.26851156939668264,,,,,
INCY_ULH,0.2684703606186908,,,,,
ARAY_CERS,0.2683976540744001,,,,,
CBSH_HOLI,0.2681966185924215,,,,,
BLKB_HAIN,0.2680735137143176,,,,,
CALM_SMTC,0.2676247822037175,,,,,
CPSS_TATT,0.2670491421405872,,,,,
BOKF_TATT,0.26695572874562906,,,,,
FKWL_INCY,0.266721740355779,,,,,
HAIN_TRST,0.2663737054755451,,,,,
SLM_UAL,0.26631545197659773,,,,,
SMTC_UAL,0.26618635340206487,,,,,
MDGL_SMCI,0.26608113972702907,,,,,
ARAY_USAU,0.26578900006334893,,,,,
FEIM_WNEB,0.2656448566276303,,,,,
FARO_LARK,0.2656070267899699,,,,,
FKWL_PEBO,0.2655028309013934,,,,,
CWCO_TATT,0.2653677942309456,,,,,
CCOI_PRAA,0.2653662532304463,,,,,
CDZI_JAKK,0.2650282452210759,,,,,
MULN_PSTV,0.26495773167355136,,,,,
CONN_CPSS,0.2647367734831211,,,,,
FEIM_LKQ,0.2645012953591589,,,,,
NTGR_STKL,0.2644540006867789,,,,,
CGO_VLGEA,0.26413532667415385,,,,,
DAKT_HOLI,0.26369635491775395,,,,,
CERS_HFWA,0.26357213233551235,,,,,
EXLS_FKWL,0.2627635381164431,,,,,
CLMT_DGLY,0.26270967259737804,,,,,
HAFC_RRGB,0.26254256377113877,,,,,
CLMT_UNAM,0.26209043285494504,,,,,
CIVB_FKWL,0.2618973006053306,,,,,
GVP_URBN,0.2617436837446538,,,,,
MHLD_MULN,0.26172377322943163,,,,,
CERS_NATH,0.2616894783269001,,,,,
FARO_OXSQ,0.261559598019071,,,,,
HAFC_VICR,0.2615385630234618,,,,,
NSYS_PRAA,0.261503048960068,,,,,
FARO_TRMK,0.26126163398566543,,,,,
PRAA_SMIT,0.2611480434532673,,,,,
FKWL_SHBI,0.2609935549101296,,,,,
TATT_UBOH,0.26061098144780986,,,,,
AGEN_SMIT,0.2605782669816089,,,,,
SMCI_UBOH,0.2598995085869637,,,,,
BFIN_CERS,0.25955160482432804,,,,,
CERS_CSWC,0.25941079028687564,,,,,
JVA_OFIX,0.25927937915614857,,,,,
DAKT_TATT,0.25897710886766984,,,,,
COMS_CPLP,0.25891004142052526,,,,,
HAFC_NVDA,0.2587350465790955,,,,,
ARAY_GVP,0.2586647350903974,,,,,
PRAA_WERN,0.2585471798765351,,,,,
HAFC_STRT,0.25827113364762555,,,,,
AXTI_HFWA,0.2580036773211698,,,,,
AXTI_STKL,0.2578888089997064,,,,,
CONN_GLBZ,0.2577323726732095,,,,,
AXTI_OFIX,0.25762803178234445,,,,,
CBSH_PRAA,0.2573099450329298,,,,,
BRKL_LYTS,0.25725969312555214,,,,,
BGFV_CPLP,0.25641422760582644,,,,,
BRKL_ULH,0.2562861186007959,,,,,
COHR_ULH,0.2561786605161213,,,,,
CERS_TRST,0.25610750990349135,,,,,
DHIL_PRAA,0.2557782869221051,0.2557782869221051,0.2557782869221051,0.2557782869221051,0.2557782869221051,0.2557782869221051
APTO_IPA,0.255678635229451,,,,,
NTGR_NWFL,0.2553836889128979,,,,,
NTRS_TATT,0.2545690967915903,,,,,
CPSS_SHEN,0.2544627288799909,,,,,
CDXC_NFLX,0.2543826010081724,,,,,
EXEL_HOLI,0.25431581084945004,,,,,
CCOI_FARO,0.25426748775927066,,,,,
GOOGL_UAL,0.2542489280175098,,,,,
ONB_TATT,0.25394878152076517,,,,,
AXTI_LWLG,0.25369992600007035,,,,,
FARO_IPA,0.2536653212873994,,,,,
FARO_INCY,0.25351783039253895,,,,,
CARE_LYTS,0.25320525962924045,,,,,
CLMT_RRGB,0.25305689194205006,,,,,
MDGL_NSYS,0.2525556707862516,,,,,
FKWL_SSB,0.2524358631642797,,,,,
CERS_FNLC,0.25227551942530935,,,,,
DAKT_GVP,0.2517878517394458,,,,,
BGFV_BOSC,0.2516851879699505,,,,,
CGEN_CPLP,0.251141302353025,,,,,
FKWL_HFWA,0.2509533354231761,,,,,
AGNC_HAIN,0.2507771109364298,,,,,
FEIM_SLM,0.25071669753376763,,,,,
AGEN_CDXC,0.2504934035159762,,,,,
HOLI_NTGR,0.2504525731363482,,,,,
CPSS_TCX,0.24981719533730595,,,,,
AXTI_ONB,0.24979105690596679,,,,,
HBNC_LYTS,0.24920570136878595,,,,,
HAIN_PFC,0.24911960397511893,,,,,
BECN_SMTC,0.2488091228033326,,,,,
FARO_SBUX,0.24809373139551116,,,,,
EML_HOLI,0.24803842919014096,,,,,
FELE_UAL,0.2479742412065353,,,,,
AGNC_SMCI,0.2478751313896295,,,,,
CERS_PRFT,0.2476498798682463,,,,,
CARE_PRAA,0.24758768042708057,,,,,
HFWA_LWLG,0.24734767093207,,,,,
BGCP_CERS,0.24714760994364976,,,,,
HOLI_WERN,0.24666528950003033,,,,,
BGCP_STRT,0.24605460862884945,,,,,
STGW_TATT,0.2454084213192615,,,,,
FCCO_FKWL,0.24533045479968743,,,,,
CONN_HOLI,0.24503113286287664,,,,,
AXTI_SBUX,0.2449413750990005,,,,,
HSKA_ULH,0.2448940374442077,,,,,
FCCO_OFIX,0.2448596702767528,,,,,
BGFV_ICFI,0.24474288685626636,,,,,
AGEN_STRT,0.24467548310202125,,,,,
CERS_EFSC,0.24459478003891452,,,,,
IPA_SLM,0.2438263962569959,,,,,
IMKTA_UAL,0.24380955919492442,,,,,
FEIM_SCVL,0.24377136148271805,,,,,
BRKL_FARO,0.24283300734977967,,,,,
NFLX_SMIT,0.24243933358189643,,,,,
BOSC_JVA,0.24235239582823534,,,,,
TATT_TCX,0.24224152754416833,,,,,
CALM_PRAA,0.24223765095571684,,,,,
AXTI_THRM,0.24189212162808496,,,,,
ARWR_NTGR,0.24180020569030808,,,,,
ECPG_TATT,0.2415091685801673,,,,,
INTU_TREE,0.24146572240143763,,,,,
AXTI_FNLC,0.2413490690527514,,,,,
CARE_SMCI,0.24127445347686052,,,,,
NSIT_UAL,0.2410638879380556,,,,,
HOLI_SBUX,0.24104368607697738,,,,,
AXTI_PLXS,0.24085989593989837,,,,,
FNLC_IPA,0.24068348930551145,,,,,
GVP_OFIX,0.24064493251918484,,,,,
EML_IPA,0.24011652570548742,,,,,
HAIN_PEBO,0.23986528148683922,,,,,
GLBZ_OFIX,0.23980924210521107,,,,,
BGCP_SMCI,0.239723685923786,,,,,
AXTI_PFC,0.23963960948655563,,,,,
BGFV_FBIZ,0.23934867658281808,,,,,
STRT_TATT,0.2392328055873603,,,,,
MULN_STKL,0.23923055258021234,,,,,
ESLT_TATT,0.23891325085053852,,,,,
HOLI_SHBI,0.23882518985401122,,,,,
AXTI_PRFT,0.23874715853588419,,,,,
ARWR_BGFV,0.23866887814153248,,,,,
TATT_URBN,0.23811787545146415,,,,,
CCOI_NTGR,0.23789611408378775,,,,,
JVA_PSTV,0.23756544541601876,,,,,
CDZI_MVIS,0.23738415852257627,,,,,
UNAM_USAU,0.2373668688950453,,,,,
SCVL_UAL,0.23731051807045506,,,,,
FEIM_FKWL,0.23730582810243714,,,,,
ARWR_SMCI,0.23711992983254468,,,,,
FARO_OFIX,0.23695514928083763,,,,,
AROW_OFIX,0.2369119425939562,,,,,
FBIZ_TREE,0.23665560134223365,,,,,
BFIN_HAIN,0.23640495906976805,,,,,
BGFV_FARO,0.23630768071134056,,,,,
COHR_VLGEA,0.23616663199098342,,,,,
PRAA_UNAM,0.23608458301033758,,,,,
HOLI_PCYO,0.23545136302855021,,,,,
CARE_CERS,0.23541108783826695,,,,,
PRAA_VICR,0.23521815963763845,,,,,
BFIN_STRT,0.23515406543334974,,,,,
AXTI_EBTC,0.23477279303105894,,,,,
NEPH_URBN,0.23465460406863334,,,,,
ALLT_THMO,0.2341295770161772,,,,,
CGO_HAIN,0.23399554681049192,,,,,
OFIX_PFC,0.23398967340833648,,,,,
CLMT_PSTV,0.2339625895946246,,,,,
DHIL_FKWL,0.23390803554528972,,,,,
CHI_UAL,0.2338624481062691,,,,,
AXTI_LARK,0.2337860349057075,,,,,
FKWL_PRFT,0.23366148965759634,,,,,
STRT_THRM,0.23363564805533799,,,,,
FARO_SLM,0.23306907220997236,,,,,
BGFV_OFLX,0.23306712587169826,,,,,
IPA_STKL,0.23298987894706782,,,,,
FEIM_MULN,0.23273858347400794,,,,,
CALM_HAIN,0.23228973287850024,,,,,
FARO_INTU,0.2322681434796932,,,,,
FARO_TRST,0.2321832713540037,,,,,
FKWL_TRMK,0.23196575811926776,,,,,
AXTI_BLKB,0.23191910032513655,,,,,
SSB_STKL,0.23185155397938897,,,,,
AXTI_BOKF,0.23184551384791138,,,,,
ARWR_CDXC,0.23181977522090771,,,,,
BFIN_VICR,0.2317239998117815,,,,,
FARO_ITIC,0.231689998347764,,,,,
AXTI_LMAT,0.23143071422886943,,,,,
SHEN_SMIT,0.2312711638008537,,,,,
AXTI_TRST,0.23119010111201907,,,,,
CALM_STRT,0.23063946441173655,,,,,
BGFV_STGW,0.23056702302440008,,,,,
SLM_TATT,0.23017572793240723,,,,,
AUB_IPA,0.2300919928020606,,,,,
HAIN_PALI,0.2300614903051614,,,,,
BGFV_SMCI,0.22987541289606764,,,,,
PRAA_SBUX,0.22965688640033904,,,,,
AGEN_CPLP,0.22963821527196643,,,,,
FBIZ_TATT,0.22938810404966548,,,,,
FNLC_TATT,0.2281594259097483,,,,,
OFIX_TRST,0.2281268393184171,,,,,
FKWL_LYTS,0.22772413779686113,,,,,
HAFC_SMTC,0.22750128637011635,,,,,
PRAA_PSEC,0.2274992954709706,,,,,
FEIM_WERN,0.22749546470348778,,,,,
HOLI_PLXS,0.22706219553477133,,,,,
CHI_NTGR,0.22702705146805835,,,,,
IPA_NWFL,0.22670897927262199,,,,,
PFC_TATT,0.22649652528637304,,,,,
CDXC_NWFL,0.2260910454458414,,,,,
SCVL_TREE,0.22593607892476764,,,,,
CERS_FELE,0.22590750309971072,,,,,
OXSQ_SMCI,0.22580929689600077,,,,,
NTRS_OFIX,0.22565573466682268,,,,,
CHI_STKL,0.22554386977201227,,,,,
NTGR_WERN,0.22543174907298902,,,,,
NWFL_OFIX,0.2251249031965203,,,,,
FEIM_SMIT,0.22509661762297795,,,,,
ARWR_PRAA,0.22503248663555184,0.22503248663555184,0.22503248663555184,0.22503248663555184,0.22503248663555184,0.22503248663555184
ALLT_HAIN,0.22500034731260718,,,,,
PRAA_PRFT,0.22470560220560246,,,,,
CWCO_GLBZ,0.22469770352622126,,,,,
BGFV_HAFC,0.22441548045471785,,,,,
BGCP_LYTS,0.2241833816662037,,,,,
SHBI_VLGEA,0.2238408856967739,,,,,
BGFV_LARK,0.2233987099478553,,,,,
CERS_SHBI,0.2233288669237057,,,,,
FKWL_NVDA,0.2231288400952472,,,,,
CHI_FEIM,0.222882367439962,,,,,
GLBZ_STKL,0.22267412833738584,,,,,
FKWL_NWFL,0.2224432274193219,,,,,
BGCP_VLGEA,0.2221787561549996,,,,,
SMIT_STRT,0.22194973818243247,,,,,
FKWL_STRT,0.22185548745204187,,,,,
BGFV_NTRS,0.22146027639748497,,,,,
CALM_LWLG,0.2213719435115536,,,,,
CIVB_IPA,0.22113395326086285,,,,,
BOKF_NTGR,0.22111882386506782,,,,,
CDZI_MHLD,0.22098615002430624,,,,,
ULH_WNEB,0.22092893412386103,,,,,
AGEN_RRGB,0.22079813463405565,,,,,
BGFV_ULH,0.22072218836918583,,,,,
BRKL_PRAA,0.2205213521291046,,,,,
MVIS_URBN,0.22049212563774254,,,,,
EFSC_FKWL,0.22049053907352276,,,,,
BOSC_CGEN,0.22017858193694925,,,,,
AXTI_GLBZ,0.22007608401811554,,,,,
IPA_PSEC,0.21998441310239392,,,,,
GLBZ_TATT,0.21980609891714284,,,,,
HAIN_SLM,0.2196439102237661,,,,,
CIVB_OFIX,0.2195930731457163,,,,,
ATEC_CLMT,0.21924381983427854,,,,,
DHIL_HAIN,0.21911731607329016,,,,,
BOKF_PRAA,0.21886817394211827,,,,,
CARE_LWLG,0.21876210757078687,,,,,
AROW_IPA,0.21860749878543317,,,,,
FEIM_TATT,0.2184960470219929,,,,,
OFIX_OXSQ,0.21797243200632846,,,,,
CPLP_JVA,0.21753233005913838,,,,,
EML_VLGEA,0.21749812982702713,,,,,
AXTI_FCCO,0.2171869169671122,,,,,
JVA_NXGN,0.21703973436912136,,,,,
HAIN_ONB,0.21682535752351556,,,,,
HFWA_IPA,0.2167403808073384,,,,,
LKQ_STKL,0.21668521067416024,,,,,
IMKTA_PRAA,0.21627745602859647,,,,,
FELE_PRAA,0.21584439225290122,,,,,
COHR_STKL,0.21579399098093244,,,,,
CIVB_PRAA,0.21490113279617343,,,,,
OFLX_PRAA,0.21480781938677176,,,,,
HOLI_LMAT,0.21470552887811237,,,,,
MDGL_USAU,0.21467264649260143,,,,,
SMIT_UBOH,0.2138843658994533,,,,,
CLMT_THMO,0.21360395314364095,,,,,
BECN_FEIM,0.21341284234414906,,,,,
LKQ_TREE,0.2129581851593391,,,,,
CALM_CDXC,0.21270298020641532,,,,,
CDXC_FNLC,0.21220037275620912,,,,,
CSWC_HOLI,0.21215431160555948,,,,,
PCYO_PRAA,0.2120320741152272,,,,,
AXTI_PEBO,0.2116808251988747,,,,,
RRGB_URBN,0.21142211033443453,,,,,
HOLI_VLGEA,0.21134038568415925,,,,,
CERS_NSYS,0.211261252136535,,,,,
BGFV_ONB,0.21071685188802405,,,,,
CGEN_SMTC,0.2107152373768511,,,,,
CDXC_ECPG,0.2106826587632321,,,,,
BECN_TREE,0.2104554353939404,,,,,
COHR_FEIM,0.21041739095167153,,,,,
HAIN_LKQ,0.20956218538888513,,,,,
NTGR_TATT,0.20949886010688626,,,,,
MTCH_UAL,0.20939668716878984,,,,,
BFIN_MTCH,0.20910060951308762,,,,,
CSWC_FEIM,0.20909929674920638,,,,,
GEOS_PRAA,0.20908988963573724,,,,,
