,0
APTO_OXSQ,6.073863618299394
OXSQ_PALI,5.742288852909045
LWLG_OXSQ,5.487842421232417
DHIL_PALI,5.378363389974981
APTO_DHIL,5.088007344376501
CGO_PALI,4.731542092673907
CHI_PALI,4.661720268492532
APTO_PRAA,4.5270491372217325
APTO_CGO,4.454081370758271
APTO_CHI,4.340818128903452
LWLG_PRAA,4.309897167378003
CSWC_PALI,4.282113902615055
ARWR_OXSQ,3.994880100219906
HSKA_OXSQ,3.7323403387644616
DHIL_LWLG,3.7165112225274695
APTO_CSWC,3.6026087781946243
PALI_PRAA,3.549504546234258
CGO_LWLG,3.5450472959901775
BGCP_PALI,3.4114618541994335
APTO_ECPG,3.406446094681512
ARWR_PRAA,3.228795182308853
CHI_LWLG,3.166524544167649
ECPG_PALI,3.1032915848678577
HSKA_PRAA,3.0836836823492035
MDGL_OXSQ,3.065434489131428
DHIL_MDGL,3.014615038120509
ARWR_PALI,2.9991953832581935
APTO_BGCP,2.985415696982655
ARWR_DHIL,2.649862733626588
ECPG_LWLG,2.646145107007136
MDGL_PRAA,2.5492211821043957
BGCP_LWLG,2.53628162967948
APTO_CPSS,2.4889214112246774
CGO_MDGL,2.4066406155563325
CPSS_PALI,2.379443654096021
HSKA_PALI,2.3355372425071392
BGCP_MDGL,2.318235094005983
CPSS_OXSQ,2.3000604886090974
DHIL_HSKA,2.2325445384439386
CHI_MDGL,2.19863389290392
ARWR_MDGL,2.1840149167215204
CSWC_LWLG,2.1412780894167103
CSWC_MDGL,2.1061653785418266
CGO_HSKA,2.0109887225666627
HSKA_MDGL,1.9765903746031133
ARWR_ECPG,1.9749699977809834
LWLG_MDGL,1.9651773412490352
APTO_ARWR,1.9576590069657573
ARWR_CGO,1.9454466240733794
CHI_HSKA,1.8449841175365267
ARWR_BGCP,1.81972025720499
CSWC_PRAA,1.8186048141104627
LWLG_PALI,1.7950660735856494
ECPG_HSKA,1.7836522092048086
ARWR_CHI,1.7397215468529437
MDGL_PALI,1.657030276790101
ARWR_CPSS,1.6224160524252147
APTO_MDGL,1.5990458308658801
ECPG_MDGL,1.5389237898187245
CPSS_PRAA,1.526583524308797
CSWC_OXSQ,1.5013801723713607
BGCP_PRAA,1.4690459255803947
CGO_CPSS,1.4283980585449163
CPSS_MDGL,1.401945404521296
CPSS_LWLG,1.3884778907343314
BGCP_OXSQ,1.3869244888486423
DHIL_PRAA,1.3689369713187902
APTO_HSKA,1.3611638236641908
BGCP_CPSS,1.2792819248811602
CPSS_DHIL,1.23474162994967
ARWR_LWLG,1.1914770507274444
ARWR_CSWC,1.1792107773256484
CPSS_HSKA,1.1493652706138828
BGCP_HSKA,1.147406642952407
CSWC_HSKA,1.1017928953941125
CHI_PRAA,1.0767195165658914
CHI_CPSS,1.0622139953186953
APTO_LWLG,1.0112763731733083
BGCP_CHI,0.9449114348042168
CGO_PRAA,0.9085875173216112
ECPG_OXSQ,0.9076711675242228
DHIL_OXSQ,0.9018247123258281
CHI_OXSQ,0.8674679677235931
OXSQ_PRAA,0.8534399452790906
BGCP_CSWC,0.8198250650944182
BGCP_ECPG,0.8180675030047184
BGCP_CGO,0.8074874103952757
BGCP_DHIL,0.7196884521010999
CPSS_CSWC,0.7120294048682618
CGO_OXSQ,0.6732647431414599
DHIL_ECPG,0.6439688516782966
CSWC_ECPG,0.624167272522667
APTO_PALI,0.5697131768476793
HSKA_LWLG,0.5558752139175837
CGO_CSWC,0.5381611765280877
CGO_DHIL,0.517302981141838
CPSS_ECPG,0.5141001422054917
CSWC_DHIL,0.505926498142156
ECPG_PRAA,0.4888422645720071
ARWR_HSKA,0.47219407069099145
CGO_ECPG,0.4094526855292244
CHI_DHIL,0.378902366374689
CHI_ECPG,0.34750935031518176
CHI_CSWC,0.2785573573223142
CGO_CHI,0.09811751792030743
