,ebtda-margin,gross-profit-margin,cogs-margin,eps-earnings-per-share-diluted,all-fundamental-variables,price-pairs
CHEF_CPLP,,0.48085882369623945,0.4808592939163082,-0.0697512164582477,-0.06975124035099324,
DLTR_ESLT,,0.480841887374439,0.48084175293942993,0.20402507363348688,0.2040265863145746,
FITB_TREE,,0.4807715665433181,0.48077156654331527,-0.10736982957170037,0.10736982957169888,
AXTI_SMTC,,0.48073181830531897,0.4807318183053223,-0.2675569643887247,0.26755696438872695,0.5456538775089959
HOLX_UBOH,,0.4806946966150382,0.4806961896749167,-0.6527847015945033,0.6527836118257676,
AEHL_ICFI,,0.48050075214058163,0.4804996805535297,-0.4899296331007228,-0.489930913782913,-0.62476933282705
INTC_MVIS,,0.4804916652173537,-0.4804916652173532,-0.5116099908958966,-0.5116099908958965,
ARKR_THMO,,0.48044749133270936,0.1982028046369139,-0.08701585042651984,0.052622560175257675,
NVEC_STCN,,0.48044604345857517,0.48044841682022554,-0.6196496118825088,0.6196800731574572,
AEHL_MVIS,,0.4804183544390822,-0.480418465155121,0.816842988864891,0.8168430275841052,0.863839968282499
FANH_LIFE,,0.4803772012843073,-0.7722399294069441,,-0.20871092457898405,
CHEF_CYRX,,0.48037635013898816,-0.48034780818557754,0.02037082007575345,0.020350925302980945,
FMNB_LYTS,,0.48036038420197064,0.48036038420197397,-0.10838267546624086,0.10838267546623975,
AUB_EA,,0.48035352798421466,0.48035352798421466,-0.6077505284383041,0.607750528438305,0.9154684920888958
GOOGL_SMCI,,0.48031296314838035,0.48031392531374795,0.7057557016646251,0.7057563862049491,0.6068876341812494
ATEC_RIOT,,0.4803088620619129,-0.4803088620619139,-0.10345836733880359,0.10204036369058042,
PCTI_SMCI,,0.4801114650591294,0.48011198737635336,-0.24211577013457403,0.24211552642685283,
LIFE_RIOT,,0.4800988532846584,0.19428688059484597,,0.8262077951731562,
ARKR_CLMT,,0.48003519989381993,0.4800350096294442,-0.2197308728044305,-0.21973064876807383,
EXTR_MSFT,,0.48002716010400404,0.4800271601040055,0.18192971872899855,0.18192971872899524,
FEIM_GURE,,0.4799852663486269,0.4799851953589001,-0.6581046457695077,0.6581046005285449,
EBTC_WIRE,,0.479906541296714,0.4799065189752797,0.7837646479331717,0.783764668077347,
LMAT_PLCE,,0.47984315179478326,0.479843030375645,-0.04973986128919855,-0.04973990118513862,
PRFT_WTFC,,0.479665523385994,0.479665292212551,0.8370269494548327,0.8370269443778009,
AXTI_FANH,,0.4796272484771339,0.4796272484771336,0.13408845719311274,-0.13408845719311244,
PCRX_THRM,,0.47948191119214945,0.4794819111921473,-0.5199657357038622,0.5199657357038635,
DLTR_RDI,,0.47943288491283925,0.47943326666864333,0.21919662859624636,0.2191958520209977,
OCC_PLXS,,0.4793925447606174,0.47940435365997913,-0.028454965625761813,0.02845400350030673,
OFIX_VC,,0.47921238684540124,0.47921238684539863,0.0902192374536268,0.09021923745362345,
APDN_NDSN,,0.47913002518368436,0.47919305281099434,-0.08812279930591728,0.12354949083402735,
PSTV_STCN,,0.479091615340359,0.8901825960907154,-0.1111070658492574,-0.26849391425148367,
ALLT_NFLX,,0.4789449635138722,0.4789453274053385,0.47602355975579413,-0.47602483270207363,-0.24062418452014808
ALLT_ARAY,,0.4787495766361863,0.47874957663618634,0.2568303855156797,-0.2568303855156791,0.47842976268354254
IMKTA_UCBI,,0.47874621721618765,0.4787461612331548,-0.37664942790119627,0.3766481976122277,
ITIC_LYTS,,0.4786466187129053,0.4786454069419119,-0.10951568169314577,0.1095191851074404,0.38676381412930405
AOSL_PRFT,,0.4785635734424757,0.4785635734424778,-0.8525973095636129,0.8525973095636118,
AEP_LNT,,0.47849457024972286,0.47849457024972253,0.6242224903974471,0.6242224903974476,
RELL_SLM,,0.4784403633881337,0.4784403633881339,-0.13272381708496764,0.13272381708496198,
LOPE_MDLZ,,0.4783051278931453,0.4783052129222617,0.1973023167527289,0.19730233400913796,
SCOR_STRT,,0.47824121927034596,0.4782412192703471,-0.26023208239677725,0.2602320823967742,
LPLA_SHBI,,0.47819097426864593,0.4781908613065348,0.6790228932948574,0.6790229370947,
GVP_ITRI,,0.4780941689895967,0.478094654796143,-0.10419149707316089,-0.10419106717738394,
COHR_LSTR,,0.47807496143521655,0.47807214423623223,0.4832958157030522,0.4832972691341904,
SBAC_WILC,,0.4780063186547122,0.47800631865470977,-0.45630405368545335,0.4563040536854575,
CROX_RELL,,0.4780014051713249,0.47800200639636703,0.16420025400624896,0.1642002712500802,
HBIO_MSTR,,0.4779866401127766,0.47798664011277553,0.18695283269480928,0.18695283269481322,
BOSC_WDC,,0.4779831348105261,0.4779831348105253,-0.07416321302607266,0.07416321302607023,
ITIC_NFLX,,0.47783955803653855,0.4778400516338323,0.8287948560408597,0.8287938560563485,0.8927116913963818
MVIS_USAU,,0.47777660787233056,0.3432453238763536,0.7597870049692694,0.4571965857447974,0.9373789642182034
MVIS_SSNC,,0.47774039167350985,-0.47774032985562087,-0.5121746672580866,-0.5121744861466957,
BECN_LARK,,0.4777296039327384,0.47773018650163135,-0.4241075828185865,-0.42410775388867666,0.7541525931252038
OCC_PGC,,0.47768172411093796,0.47767598831142233,-0.30468037611840537,0.304680785044025,
CIVB_MDLZ,,0.47761865988915253,0.4776186598891532,0.17260470527672614,0.17260470527672964,
PFC_SMTC,,0.47760029113004465,0.477600291130041,0.2893261677181308,0.289326167718134,0.6794648157085693
HBNC_MTCH,,0.4775669037247478,0.4775666573763332,-0.24810410895772667,0.2481041818530833,0.6806866552546796
STRA_URBN,,0.4774527593499695,0.47745273955905526,-0.08176821443053478,-0.08176841325446127,
CYRX_ESLT,,0.47715542655188936,-0.4771301171931382,-0.19855809971818866,-0.1985931973012045,
GTBP_MSFT,,0.47713219466915247,-0.6467478461646559,0.0871482570862458,-0.32736488641873573,
ITRI_USAU,,0.4770890115011437,-0.4439788594294235,0.04733083461457783,-0.10694075432427778,
RCON_SCOR,,0.4768987546273613,0.476897568829829,,0.03891083540634334,
INVO_RBCAA,,0.4768057230568087,0.47678346971246016,-0.20551235242383914,0.20533461466370007,
AGNC_EXLS,,0.4767733294119121,0.47677366993581716,-0.6775144785104017,-0.677514679406831,0.6495781895164905
NXGN_PLXS,,0.47664651876424796,0.4766505166905675,-0.42467552145024595,-0.4246816011196617,-0.36451255373304076
CERS_LARK,,0.47663904393239037,0.4766390439323912,-0.37191989240675355,0.37191989240675283,0.4235498572440437
NSYS_NVDA,,0.4765887857363284,0.47659257582388087,0.34876932895762297,0.3487692475745171,0.7705199330283103
CYRX_DAKT,,0.4764938121117099,-0.47649629709403124,0.545603771685622,0.5455611901509274,
AEP_LIFE,,0.4764415349882418,0.05547799795619024,,-0.2748918117719344,
HBCP_HOLX,,0.47640558023048263,0.4764067026298971,-0.7365668015410963,0.7365676820297197,
DAKT_USAU,,0.4763712223494993,-0.3532932790585577,-0.013648622024116812,0.5016012366668535,0.055115932344009855
DLHC_WILC,,0.47626097433579306,0.4762609743357904,-0.17511167186292395,0.1751116718629272,
IDN_NFLX,,0.47624969003136086,0.47623115240140623,-0.3656973545245894,0.36570153514387044,
FITB_RCON,,0.47621968365744577,0.47621650928484993,,0.17270903369217375,
IESC_LPLA,,0.47598614879270645,0.47598592521773836,-0.4290296593433632,0.4290300361169738,
ATEC_HBIO,,0.475981504868596,0.4759815048685974,-0.5228286935532049,0.5228286935532022,
CPLP_FEIM,,0.47593394199071914,0.47593394199071887,-0.1335135188505743,0.13351351885057386,0.12909054220830957
FGBI_ZEUS,,0.4758293386060059,0.4758296968814873,-0.6662437738626438,0.6662436667712806,
INCY_MVIS,,0.47578529160975613,,0.43208854269813235,-0.4382677422869038,-0.5680224030968729
PSTV_SCVL,,0.47573444205940846,0.4003291532936676,-0.15071089077463512,-0.13572169026273162,-0.5847373153087395
CTAS_STGW,,0.4756815668340787,0.4756815668340805,-0.2245214469808136,0.2245214469808093,
MTCH_WDC,,0.47559049452885704,0.4755903409265807,-0.19504720034879083,0.1950471655589571,
STGW_UBOH,,0.4755293514825549,0.47553374842477386,-0.12752222714958114,0.12751567354859736,-0.2279149949772096
EXTR_TTMI,,0.4754677065957361,0.4754682405050527,-0.29233387592034626,-0.2923348070848891,
FNLC_LNT,,0.4753388063936653,0.4753388063936668,0.8728463742072768,0.8728463742072766,
CWCO_NVEC,,0.47529751981118035,0.4753065712109617,0.19804795018814464,0.19802451812188532,
CPHC_PWOD,,0.475002298554224,0.47498398638441663,0.28702246867504694,0.2870174728757105,
FCCO_NSIT,,0.47497831537858376,0.4749774712645771,-0.5152021866870281,0.5152045502808118,0.7286235549046142
CCOI_VICR,,0.47493838944197825,0.47493838944197697,-0.14531958749527443,0.1453195874952765,0.8422270564937301
AEP_MDLZ,,0.4748613747608828,0.47486137476088197,0.5561599109140946,0.5561599109140967,
FNLC_PNRG,,0.4747790547696365,0.47477905476969245,-0.3813997105987523,0.3700353131567213,
PCTI_TTMI,,0.4747552583418458,0.47475494473721913,-0.22874501222121446,0.22874556619207218,
APDN_RCON,,0.4746695645272004,0.4746259712051338,,0.17136350930240413,
EA_HBAN,,0.47456826450812734,0.4745682645081284,0.5069022029136093,0.506902202913609,
CFBK_MDLZ,,0.4744464679694284,0.4744464679694272,-0.08280519420541292,0.08280519420541632,
ITIC_WIRE,,0.47435645501180246,0.4743554816643835,0.5555491529804235,0.555549205935555,
ANTE_PCYO,,0.4742840096737088,0.47428400967370876,-0.3460055636141612,-0.3460055636141615,
AACG_AGNC,,0.47427491449996645,0.4742835366957947,0.11707901438537069,-0.11708319973592998,
FITB_HAIN,,0.47413077407373255,0.47413069842566263,0.10902742566950614,-0.10902759127772957,
ARAY_COHR,,0.474084491207186,0.47408441102394167,-0.021047181538028422,-0.021047246005181014,-0.4971840604036793
RIOT_STRA,,0.4740449055409794,-0.4740449158403797,0.7896414278639728,0.7913312463199765,
HFWA_WIRE,,0.4739982832750938,0.4739982507513429,-0.7453567785281243,0.7453567964726231,
LYTS_NWFL,,0.47379889013789855,0.4737988901379015,-0.06043628543956519,0.0604362854395633,0.3467913097287857
NSIT_VICR,,0.47378980900778056,0.47378975215444996,0.630546100391954,0.6305459218038237,0.7718560580747791
BRKL_PCRX,,0.4734642244325432,0.4734642244325425,-0.4663254065888799,0.4663254065888796,
BOKF_RCON,,0.47341391340492484,0.47341006246135225,,0.5045710709160003,
DAKT_SGRP,,0.47330770453033894,0.4733077045303395,0.08777670560131842,0.08777670560131726,
DAKT_IEP,,0.4732064333324761,0.473206433332476,0.16645744883543367,0.16645744883543503,
AEHL_ARAY,,0.47318435817640575,0.47318475780094804,0.09049365919741491,0.09049336435565257,0.4367749724364993
STGW_WILC,,0.47317483762703744,0.4731748376270401,-0.18483127167726576,0.1848312716772677,
LPLA_NEPH,,0.4731745748255256,0.47317451085818163,-0.588863714958069,0.588863794115039,
EXTR_LIVN,,0.47293189058448304,-0.16527064797192179,0.5003799864662675,0.5471535407465675,
KDP_SSNC,,0.4728155784783428,0.4728156298310262,-0.3393133640857463,-0.339313196119105,
EBTC_PCRX,,0.4727493670318774,0.4727493670318757,-0.47584048930693557,0.47584048930693607,
ARAY_MSFT,,0.4727379764233696,0.472737976423369,0.39108974987732426,0.39108974987732326,
IDN_PSTV,,0.47268334838257414,0.5871504993545212,0.06756064743805512,-0.2863791600823518,
DGLY_RICK,,0.47261439984562226,0.4726247085222131,-0.40499102594590447,0.4049918883058637,
AEP_SBAC,,0.472605861639749,0.4726058616397472,-0.4489894425614099,0.44898944256141254,
CHCO_CONN,,0.4725475168412337,0.4725474206624866,0.4685936206181316,0.46859349574286696,
CALM_JAKK,,0.4725048911137976,0.4725048806065423,-0.19000646605256558,0.19000658186261413,-0.8495445754979374
CDXC_CFBK,,0.4723391928403138,0.4723246361839559,-0.32469626687199454,-0.3246716244037128,
IESC_NTRS,,0.4723363425093218,0.47233653506901996,-0.5420600783470042,0.5420602085502172,
IDN_MDLZ,,0.4722181407669299,0.4722316422916676,-0.2669526787047653,0.2669921484547799,
FGBI_PEBO,,0.47210014793006616,0.4721001479300662,0.5812928365866692,0.5812928365866709,
CROX_WNEB,,0.47207562513441187,0.47207593122745084,-0.8333865774973651,0.8333862958517758,
KDP_NXGN,,0.4720690662375297,0.47206906623753014,0.16153926696329318,0.16153926696329363,
EML_TRST,,0.47185270069488655,0.47185015948772446,0.7629509863237329,0.7629532943776509,0.8102988124866176
CYRX_SHEN,,0.47183231835317857,-0.47185012506397345,-0.08277384152312987,-0.08278744540910805,
CDXC_LARK,,0.47159462811248853,0.4715677300578611,0.3754540834757411,-0.3754395947458679,0.32636111076862073
DAKT_MSFT,,0.4715757539544369,0.4715757539544369,-0.3916464757089355,-0.3916464757089381,
GEOS_LKQ,,0.47149817631778773,0.47149809386191105,-0.4265118436984662,-0.4265112336769924,-0.4399546936225278
IESC_TSBK,,0.4714408086980528,0.471440629136722,0.6421495454706698,0.6421496884077039,
OFLX_SSB,,0.4713128114202643,0.4713128114202645,0.767455427659926,0.7674554276599242,0.7712786513805151
ITRI_URBN,,0.47128994365950794,0.4712902707420643,-0.10910006016995347,0.10909957544087738,
AZN_BLKB,,0.4712851372168472,0.4712848373329177,0.1608855361186865,0.1608855314183544,
NVDA_TRMK,,0.4712077071738918,0.4712077537257016,-0.06257660457444579,0.06257640946287094,0.3921701706919341
GLBZ_LYTS,,0.47112006567951503,0.47112093101558206,-0.25059131487330655,0.2505916685254244,0.11378980541009007
GEOS_HAIN,,0.47106848608666774,0.4710685036545945,-0.1666369384922917,0.16663686317510956,0.0946304931637065
BLKB_PLCE,,0.47105011489363796,0.47105032065703245,-0.20888813301226145,-0.20888859299033546,
AGNC_AUB,,0.47101639505178405,0.4710163950517839,-0.7080840333955336,-0.708084033395533,0.8778782124360855
AGNC_FEIM,,0.4709692676690428,0.47096926766904296,-0.29394446915213596,0.29394446915213546,0.4704729156317255
BECN_CAR,,0.47068688551869564,0.47068653840986263,-0.7412044958984982,0.7412045896864548,
NXGN_TTMI,,0.47012734675121576,0.4701270852595354,-0.6366162500731528,-0.6366155275264298,
CYRX_URBN,,0.47011817750289886,-0.4700725773869491,-0.10503052624249057,-0.10504527867683434,
FIVE_STRA,,0.47007767382798393,,0.40128925691769574,-0.3101294775042654,
BGFV_RBCAA,,0.470043580454032,0.47004364269567117,0.19027523670009783,0.19027477610868723,
PCRX_SLM,,0.46992366585394035,0.4699236658539402,-0.27020480383018297,0.27020480383018336,
FEIM_SGRP,,0.46978810204693333,0.46978810204693333,-0.5104596852505169,0.5104596852505169,
RCON_SLM,,0.469705123018245,0.4697051203139445,,0.5102071121622693,
ESLT_RCON,,0.4693087312876785,0.46930754510365824,,0.0520512146989114,
HALL_THRM,,0.46930742344053467,0.4693074234405361,0.07509574451708044,0.07509574451707825,
AEHL_RICK,,0.4692920869626477,0.4692926774352991,-0.26584464629469556,-0.2658451278336627,
CDXC_ULH,,0.4691048821405392,0.4690818605598833,0.14290207174024008,-0.1428915216029758,-0.10196554089187346
CPHC_TBBK,,0.46887492748151127,0.46887296634054476,0.470105020576613,0.4700892226890742,
CRESY_SOHO,,0.4688158033784675,0.46882637855677833,-0.0975640848029767,0.09755863624866061,
ATEC_HQI,,0.4687598666050673,0.468758934940911,0.04006132468028483,-0.36074026430526485,
CONN_HBCP,,0.4687419974882346,0.4687451995614209,0.0901721226480923,0.0901690749599813,
IEP_INCY,,0.46862267696811066,,0.35402930513847714,-0.35521074847495365,
AUB_LNT,,0.4685945935717255,0.4685945935717247,0.9357381052032536,0.9357381052032532,
JVA_MDLZ,,0.4685691489792087,0.46856804421035736,-0.4161959792163831,-0.41619911489009914,
HSIC_NFLX,,0.46851519593804003,0.46851475485670985,0.7373398435636414,0.7373405388346636,
LPLA_MTSI,,0.4682764176591973,0.468276275092059,0.2068218569143425,0.2068218942087162,
DLTR_TATT,,0.4682481985627331,0.4682485593630361,-0.2417617411295899,-0.2417626382854423,
DLTR_MORN,,0.4682464242209349,0.46824635066107306,0.15299150522245092,0.15299317710874044,
MORN_SSNC,,0.46823737140773874,0.4682373199307406,0.4874785343769595,0.48747842353654575,
HALL_NTGR,,0.46822868196894274,0.4682283237666772,0.3949096234652131,0.3949102568121985,
HBAN_HOLX,,0.4681565537219383,0.4681565537219386,0.7006737967998955,0.7006737967998952,
EXTR_NATH,,0.468084823139812,0.4680848231398107,-0.19736118250810072,-0.19736118250810547,
DAKT_PLXS,,0.46807214030232486,0.4680700850959466,-0.2920485464362805,-0.29204759545816356,-0.6177745687995008
HOLX_MSTR,,0.46803255447986947,0.4680325544798703,0.5539100514612431,-0.5539100514612431,
FARO_ITRI,,0.4679959197761643,0.4679959013035464,-0.25669506342021964,-0.2566960657606692,
EFSC_HOLX,,0.46793233766017783,0.4679324727117408,0.7794241211999141,0.779424122316969,
AXTI_CTAS,,0.4678858546934417,0.4678858546934433,-0.11411992412951796,0.11411992412951448,
FITB_WNEB,,0.4677207208435851,0.46772072084358257,0.8315558641929749,0.8315558641929748,
LPLA_WNEB,,0.46759618895553867,0.46759609691789344,0.8857077306296113,0.8857076818574319,
CCOI_IESC,,0.4675953444064123,0.46759505587449396,0.296646523732986,0.29664643380495465,
BOSC_SSB,,0.4675645078161259,0.467564507816125,-0.5676670827959209,0.5676670827959209,-0.664979084693084
FGBI_TREE,,0.4675396759304698,0.4675396759304684,0.207668310192924,-0.20766831019292606,
MTCH_PNRG,,0.4674179050999189,0.4674176042312249,0.5772325190794088,0.5511657415395338,
THRM_WERN,,0.467202054147682,0.46720205414767946,0.35429242994410265,0.3542924299441034,0.8913899803089197
AOSL_CCOI,,0.46708619815176583,0.46708619815176766,-0.09118462241342379,-0.0911846224134236,
CCOI_UCBI,,0.46691395253046897,0.46691395253047047,0.5213181353185811,0.5213181353185801,
ANTE_LIVN,,0.46688656526194816,0.4839356350121005,-0.0863435824703922,-0.694252804464798,
LPLA_MDLZ,,0.466849118658326,0.4668489366460957,0.10073172237608961,0.100731731152979,
FARO_INTU,,0.46667820300160345,0.4666782030016018,0.6350352317002931,-0.6350352317002944,0.2322681434796932
PSTV_VLGEA,,0.4665524989497264,0.7565310100093289,0.3060335845774412,0.13221968227471656,-0.47702646963426354
CVBF_INVO,,0.46645009648431734,0.466399707724513,-0.17674071913451278,0.17665403799480747,
AEP_EXTR,,0.46630149247580904,0.46630149247580804,-0.11818221542922132,-0.11818221542922451,
RCON_USAU,,0.4662864680872135,-0.732749744596041,,-0.5684320751289021,
DGLY_FEIM,,0.46611116498914573,0.4661105382623923,-0.2809278475541669,-0.2809260005674877,-0.23355273561479326
ARAY_NFLX,,0.46610546356363086,0.4661056983431229,0.46052082293810004,0.4605206095629149,-0.5616732189728767
TSBK_VLGEA,,0.46579594519914214,0.4657943787756591,0.4610991601706269,-0.46109895906161397,
CLMT_DORM,,0.46574384917155826,0.46574424523536867,-0.7057076038600466,-0.7057074918121209,
MDLZ_TREE,,0.4657424771326865,0.4657424771326878,-0.19985281655346868,0.1998528165534692,
CALM_USAU,,0.46555961261686357,-0.5684229481300916,-0.005682539813618766,0.45691511051623257,-0.6980033638093509
EA_STCN,,0.46554330301258307,0.4655433041379966,0.5236318647335504,0.5236317354793335,
CERS_TREE,,0.4655295234784943,0.4655295234784948,-0.35523060616373436,-0.3552306061637349,0.30806360930403526
HSIC_RIOT,,0.46521138718893595,-0.46521168626450154,-0.6586192437264755,-0.6614762723346391,
DRRX_PCTI,,0.46518278186089085,0.4651827818608906,0.09249169689307747,0.09249169689307774,
ORRF_WDC,,0.46514092592065737,0.4651409259206582,-0.18801327669348947,-0.18801327669349052,
AVID_RELL,,0.46503231767222486,0.4650323176722231,0.8141102134748605,0.814110213474861,
FEIM_RDI,,0.4648053622677027,0.4648053622677027,-0.23838458681448918,0.23838458681448846,
ANTE_EXTR,,0.46467004548901464,0.4646700454890156,0.30024924715684115,-0.30024924715684354,
IDN_MSTR,,0.4646363891683688,0.4646614751725696,0.21588047910073568,-0.21589036520673585,
HBAN_LNT,,0.46452639566683385,0.4645263956668347,-0.7182119580802419,0.7182119580802417,
KDP_PLXS,,0.4645203765289416,0.46452159577820373,-0.12562190462925654,-0.12562521890529427,
CYRX_SSNC,,0.46445998162094726,-0.4644221916997968,-0.2817485907299275,-0.28178217311368636,
GTBP_LMAT,,0.464450068583098,-0.5907083785271229,0.028073765880028453,-0.3708297971126473,
AVID_CTAS,,0.46437137691181496,0.4643713769118133,0.05658035159170754,-0.056580351591706164,
EXEL_LMAT,,0.4642660719765035,,-0.792299636582916,0.8246151004621891,0.7212053139556261
TTWO_UCBI,,0.4642047842654305,0.4642047035468787,0.4679066114259316,0.4679067316918919,
LPLA_TCX,,0.46410211964637244,0.4641021127890064,-0.45277533492434574,-0.4527752318941414,
EA_SLM,,0.4640893348787903,0.46408933487879034,-0.47664284815455676,0.47664284815455815,0.8388548976960871
BLKB_SMCI,,0.46403401429530217,0.4640352308946547,-0.7212806940914337,-0.7212820924373056,0.3494165827423971
WDC_ZEUS,,0.4640331299624858,0.464032924126258,0.016842371353159056,-0.016842524748281913,
AOSL_SMTC,,0.4640324660149561,0.4640324660149588,-0.44169291884583883,0.44169291884583983,
IESC_VLGEA,,0.4639025599871693,0.4639026895755496,0.2111833942018851,-0.21118381305280748,
HBIO_RBCAA,,0.4638506224994338,0.46385062249943326,0.075533484870277,0.07553348487027606,
GLBS_SSNC,,0.4637584446437866,0.4637581184944938,-0.27025314664145045,0.2702533431876129,
INVO_PNRG,,0.4636859684429304,0.46366828638731505,0.5845165958944099,0.5641343197605556,
CHEF_EXLS,,0.46367425178392896,0.4636740827439332,-0.1564659892058402,-0.1564660613030071,
LPLA_NATH,,0.4636721277713141,0.4636719948885406,0.6852499932706886,0.6852500145027036,
CIVB_LPLA,,0.46366098940785705,0.46366087827443375,0.8755726839336991,0.8755726746906715,
AOSL_BGFV,,0.4633567471454891,0.4633571570968987,-0.09248183215377839,0.09248202180186309,
BFIN_INTU,,0.4631833422755643,0.4631833422755661,-0.4240729388675923,0.42407293886758934,0.28932641075870746
CCOI_INVO,,0.46283582878516816,0.46292858294946976,0.47829048479102076,0.4781324498906989,
NVEC_SMTC,,0.46277378231182725,0.46276634807179706,0.3702034553450708,0.3701923060174139,
SHEN_UAL,,0.46269285058128884,0.4626928505812903,0.27625884717941024,-0.27625884717940896,0.6996413842175385
BRKL_EML,,0.4626904306772349,0.4626883552016282,0.7529538527829179,0.7529554848151555,0.8694849604991852
ATEC_POAI,,0.46265499377591396,0.5262444301883268,0.47097882648591355,0.35574921895937295,
HBAN_PRFT,,0.46261125256100316,0.4626112525610033,-0.42959700362321807,0.4295970036232186,
MDLZ_PRFT,,0.4626011415868686,0.4626011415868681,0.08845650212911932,0.08845650212912959,
FKWL_IEP,,0.4625684047229623,0.4625649621017754,-0.16923750593657777,-0.1692361749216289,
RDI_USAU,,0.4625460178998056,-0.48928935010850066,0.0532851916717137,0.3355410595142371,
EA_HAFC,,0.46237647389790104,0.46237647389790093,0.560081654265384,0.5600816542653848,0.5755889318398963
FNLC_IMKTA,,0.4623131007310612,0.462309828970886,0.9636645753656112,0.9636635824411034,0.8541669331540768
CYRX_PSEC,,0.46220669501111494,-0.46217891449627485,0.09247891076927368,0.09245727836647417,
ANTE_EXLS,,0.4621905915589199,0.4621905846443795,-0.10101153791299855,0.10101153662740923,
DLTR_IEP,,0.46203465462490606,0.46203519113919095,0.29852241889412234,0.29852143144127385,
INVO_NVDA,,0.4619603540385803,0.4619272049911209,0.061256003321076585,0.06121084620660701,
EBTC_EML,,0.4619001444527508,0.4618988301204161,0.6761400728896932,0.6761430615746422,0.7919523641204805
IDN_UAL,,0.46183789088303145,0.4618737843932455,-0.17449897891378505,-0.17451365845984868,
EML_PWOD,,0.4617579343389562,0.4617563073517233,0.6720193758397519,0.6720185889866401,
AGEN_TCX,,0.4617076837819812,,0.2721331687020418,-0.3172480397714746,-0.23316164713015664
SBUX_ULH,,0.46168521127530066,0.4616844346900412,0.425478417130623,0.42547904117510027,0.5276820957285067
RICK_STRA,,0.46166932096211405,0.4616691927206203,-0.5412117186609918,-0.5412115277539473,
FCCO_UAL,,0.4615770342214824,0.46157703422148244,0.13038462348908206,0.13038462348908073,0.6589502261354512
EML_ULH,,0.46128073404763814,0.46127797128571324,0.5062140558608743,0.5062124548873925,0.14716240751094756
GLBS_NXGN,,0.4612237275021387,0.4612237275021387,0.4413453500686142,-0.4413453500686142,
NXGN_UTSI,,0.4611284016706152,0.4611284016706152,0.3362424214327144,-0.3362424214327145,
AXTI_NATH,,0.46110092009889553,0.46110092009889636,0.33353901905730154,-0.333539019057302,0.061718457946763096
CRESY_SYPR,,0.46095595628161357,0.4609560242237792,-0.056267139886658074,-0.056266747561993104,
NXGN_RDI,,0.4609334205787812,0.46093342057878195,0.11492859858480863,0.11492859858480843,
DRRX_INVO,,0.4608659070074126,0.4608688158922463,0.4226685612242626,0.42273420339838486,
SMTC_WERN,,0.4606011881582265,0.4606011881582256,0.4179920158335902,0.4179920158335936,0.6920611777567339
INCY_INTC,,0.4605215023850077,,-0.5469880077599388,0.5507184983060787,
LMAT_OFIX,,0.46048380718286824,0.460483807182868,-0.3390874541335527,-0.3390874541335468,-0.11209001176744883
DLTR_DORM,,0.4604308008980623,0.4604311637904625,0.522754278911556,0.5227556447231124,
ITIC_LOPE,,0.4602436718728025,0.46024434810596265,0.8339505769287294,0.8339519510217036,
BOKF_WNEB,,0.46008972323023983,0.46008972323024183,0.8915176493722959,0.8915176493722969,0.7517959921421296
OFLX_THRM,,0.4600883365641111,0.4600883365641096,0.6797587659525645,0.6797587659525653,0.8764634600720473
AVID_OFLX,,0.460086505621454,0.46008650562145403,0.14729011821431406,-0.14729011821431212,
HBNC_HOLX,,0.45991489958075177,0.4599148995807515,-0.6906278621218943,0.6906278621218936,
AEHL_SMCI,,0.4598452595229804,0.459843755596353,-0.2897090190870434,-0.2897089014900236,-0.2942236979050356
BECN_HBCP,,0.4598128683902502,0.45981259483225595,-0.032178954519435574,-0.03217825029441058,
PCRX_STCN,,0.4595328307849714,0.45953287672398613,0.6891720773051034,0.6891721720164522,
INVO_TREE,,0.45942029088325265,0.45938541456268384,0.21222294566202077,0.21222983655711644,
PLXS_RICK,,0.4594160865582519,0.45941494487153406,0.4600287632025077,0.46002967932514477,
HBIO_MDLZ,,0.45940492289383084,0.4594049228938318,-0.42167154780280114,-0.4216715478028058,
ITRI_LSTR,,0.45931300845420114,0.459311053521779,-0.03540895567614664,0.0354085342826298,
LYTS_UBOH,,0.4592261321227208,0.45922797848319313,-0.08763027286789672,0.08763281707510683,0.346083664951172
LARK_POAI,,0.4591898086359909,0.23397749339457727,-0.22226279555721204,0.41924104527170714,
CCOI_RELL,,0.459127328008995,0.45912732800899536,-0.08103173546321994,-0.0810317354632257,
CONN_RBCAA,,0.459118854783282,0.45911888788053246,-0.15859821631942356,-0.1585985609193937,
AVID_BOKF,,0.4589227891394533,0.45892278913945556,-0.059484227066554436,0.0594842270665572,
SBAC_SSB,,0.45880809777217313,0.45880809777217546,-0.7404727333269625,0.7404727333269614,
FANH_LSTR,,0.45878785973891284,0.4587870725199602,0.038486508041078164,0.038486092966715006,
DRRX_PSTV,,0.4587718830508889,0.553895082781171,0.104055415426633,-0.01095459956443606,
AVID_BECN,,0.45871680855619157,0.4587172703997438,-0.1543284264610835,0.1543273868300362,
NSIT_POAI,,0.4586638016672288,0.36297516664924045,-0.375847164840846,0.46269884767077657,
CTAS_HOLX,,0.45849921275982103,0.45849921275982247,-0.6936884158352675,0.6936884158352666,
EXTR_LIFE,,0.4583965007926866,-0.35742811989371404,,0.4125595789611413,
AOSL_WNEB,,0.4583430265600775,0.4583430265600771,-0.7221443026409555,0.7221443026409547,
