,0
CDZI_POAI,1790088.47278512
CDZI_GLBS,1790068.273315111
CDZI_EXTR,1790066.4181788473
BOOM_CDZI,1790062.2456923202
CDZI_REED,1790053.0434967435
CDZI_IEP,1790035.0336073288
CDZI_SYPR,1790031.7232179937
CDZI_HBIO,1790027.5986668996
CDZI_TATT,1790023.1352222993
CDZI_CRESY,1790008.4129279777
CDZI_CONN,1789992.0455328422
ARAY_CDZI,1789955.3927921131
CDZI_CLMT,1789946.7961530976
CDZI_DAKT,1789937.498338371
CDZI_JVA,1789910.56552729
AZN_CDZI,1789845.0117513698
CDZI_NXGN,1789832.24801326
CDZI_STRA,1789753.2905710926
CDZI_IDN,1789729.6923286086
CDZI_HALL,1789581.69133306
CDZI_SCOR,1789329.081460211
CDZI_GEOS,1789256.5953864085
CDZI_DGLY,1789200.1775098033
CDZI_LIVN,1789181.4120632552
CDXC_CDZI,1789014.930772577
CDZI_CPLP,1788891.7487866245
ANTE_CDZI,1788771.498634057
CDZI_RCON,1788768.6747444987
CDZI_MHLD,1788762.42871246
AGNC_CDZI,1788760.0248413384
AEHL_CDZI,1788597.9934071417
APDN_CDZI,1788335.9174071692
CDZI_HQI,1788246.6941106864
CDZI_PSTV,1788191.919273595
CDZI_USAU,1786481.95048608
CDZI_GURE,1785774.8427104612
CDZI_LIFE,1784410.149518317
CDZI_CYRX,1783825.2650115471
CDZI_CGEN,1783244.6329097752
CDZI_MEIP,1782664.533761564
CDZI_MVIS,1782329.631157877
CDZI_RIOT,1769124.6374111152
FIVE_RIOT,2115.1428051420576
FIVE_MVIS,1514.681972332106
FIVE_MEIP,1490.8158855541562
CYRX_FIVE,1458.1889245299244
CGEN_FIVE,1416.7395284847064
FIVE_LIFE,1412.6236301615343
FIVE_GURE,1356.1147018720822
FIVE_USAU,1339.350025513403
FIVE_GTBP,1303.3904883989517
FIVE_HQI,1300.4318160514376
APDN_FIVE,1299.147387633495
FIVE_PSTV,1288.5264631793793
AGNC_FIVE,1273.4572417915167
AEHL_FIVE,1267.1312753627517
FIVE_HALL,1259.480165473903
CDXC_FIVE,1256.7360167573706
CPLP_FIVE,1251.15461699951
FIVE_RCON,1249.6014250285875
DGLY_FIVE,1249.4971314549136
FIVE_LIVN,1246.784421483073
FIVE_MHLD,1243.442130471867
FIVE_IDN,1235.4262507253836
FIVE_SCOR,1234.8672743581878
FIVE_JVA,1230.7985407990288
FIVE_POAI,1230.536273109533
FIVE_STRA,1229.4921062868748
ARAY_FIVE,1226.9297503551304
AZN_FIVE,1226.5972747544236
FIVE_NXGN,1225.6023341136895
FIVE_GLBS,1225.425139871709
FANH_FIVE,1225.1404576859888
DAKT_FIVE,1224.5331833885957
CLMT_FIVE,1223.0246227122398
FIVE_TATT,1222.8671979918772
FIVE_RDI,1222.0734983619775
FIVE_IEP,1221.7572746778612
FIVE_MTSI,1221.2647073672456
FIVE_SYPR,1221.2066187349913
FIVE_HBIO,1221.176226588606
FIVE_GEOS,1220.7941093311124
FIVE_ORRF,1220.5592346320334
FIVE_OFIX,1219.5313752372933
CONN_FIVE,1219.0042595967582
FIVE_RRGB,1218.2369209490935
CRESY_FIVE,1218.0090888138132
BOOM_FIVE,1217.785540017113
EXTR_FIVE,1217.648258903139
FIVE_WILC,1217.4909663688939
FIVE_GVP,1217.2914018531037
FIVE_MSTR,1216.7977712265242
FIVE_FKWL,1216.411759566213
BLKB_FIVE,1215.7475659520403
ATEC_FIVE,1215.5343132971823
FIVE_SHBI,1215.4905061635009
FIVE_SOHO,1215.4816044123288
FIVE_ITRI,1215.4373829594574
FIVE_VLGEA,1215.3008824162719
FIVE_PSEC,1215.2026896300297
FIVE_STGW,1215.0955576137849
ESLT_FIVE,1215.052444569252
FIVE_TCX,1214.99164470501
FIVE_SMTC,1214.8739754250087
FIVE_STKL,1214.7448603654482
FIVE_REED,1214.7279694350875
BECN_FIVE,1214.5139466259589
FIVE_PNRG,1214.3065506514715
BGFV_FIVE,1214.1326861739758
CHEF_FIVE,1214.1266973350423
FIVE_MDLZ,1213.8031342133595
CALM_FIVE,1213.6388494491782
CWCO_FIVE,1213.4690800106027
FIVE_PLCE,1213.4153462548338
FIVE_RICK,1213.286454712674
FIVE_PLXS,1213.1755492109314
FIVE_TTMI,1212.9232042493272
ALLT_FIVE,1212.6635466789878
DLTR_FIVE,1212.438237468753
ARKR_FIVE,1212.4329309388147
FIVE_SHEN,1212.3433665669768
FIVE_VC,1212.303477899935
FIVE_VICR,1212.2446826431253
FIVE_KDP,1212.2305327552822
FIVE_NSIT,1212.2152406245254
FARO_FIVE,1211.9378222163077
FIVE_NTGR,1211.9152578620142
FIVE_IMKTA,1211.7747483461394
FIVE_SMCI,1211.7628258065613
FIVE_LSTR,1211.624728469666
FIVE_OCC,1211.5220450568793
BFIN_FIVE,1211.2054322218455
COHR_FIVE,1211.1989011796297
FIVE_PCTI,1211.1601314652326
FIVE_HSIC,1211.0563919287165
AEP_FIVE,1210.7626461073103
FIVE_IESC,1210.603581725782
FIVE_TBBK,1210.5206747221137
FIVE_SGRP,1210.4345966531566
FIVE_ICFI,1210.1085761345419
AOSL_FIVE,1209.8973947155278
CAR_FIVE,1209.7061392537237
FIVE_NWFL,1209.564840257413
CPHC_FIVE,1209.4886097696055
FIVE_SMIT,1209.4492147662668
CTAS_FIVE,1209.1171285645528
FIVE_WDC,1209.1005492805741
FIVE_RELL,1208.8341350015678
FIVE_INCY,1208.6901800059084
FIVE_INTU,1208.6834644923142
FIVE_URBN,1208.6684594381782
FIVE_SCVL,1208.6580903123504
FIVE_HAIN,1208.6468433111277
FIVE_LKQ,1208.6453555271548
FELE_FIVE,1208.638529175448
FIVE_SBAC,1208.3243681427684
FIVE_LYTS,1208.0986433835544
FIVE_SNFCA,1208.020186983424
ELTK_FIVE,1207.9955678825565
FIVE_NVEC,1207.2270440714465
FIVE_UAL,1206.947549067923
CROX_FIVE,1206.8307429918173
FIVE_ULH,1206.4238342298831
FIVE_GOOGL,1206.2386629127882
EXLS_FIVE,1206.1766859799911
FIVE_NSYS,1206.0080648297155
CCOI_FIVE,1205.862717594457
FIVE_TREE,1205.7338944730263
FIVE_NTRS,1205.677573828035
FIVE_SSNC,1205.6646700390556
FIVE_NFLX,1205.4451096664789
FIVE_STRT,1205.177870028749
FIVE_PRFT,1204.7132497333128
FIVE_NATH,1204.6291321076137
ANTE_FIVE,1204.2911148701087
DORM_FIVE,1203.8230873294706
FIVE_LPLA,1203.7455600472038
FIVE_MSFT,1203.7086343028818
FIVE_RBCAA,1203.7071036790326
FIVE_TRMK,1203.5873945037993
EML_FIVE,1203.5755652350167
FIVE_LMAT,1203.561302785658
FIVE_FNLC,1203.2192742091559
DLHC_FIVE,1203.1731195680973
FIVE_THRM,1203.125614610476
CHCO_FIVE,1202.7904857586682
FIVE_WTFC,1202.57963208083
FIVE_ITIC,1202.5694371015065
FITB_FIVE,1202.5014779941412
FIVE_NDSN,1202.3226252618701
CBSH_FIVE,1201.759448331174
FIVE_HBCP,1201.7249358282338
AVID_FIVE,1201.2353237946775
FIVE_WIRE,1201.1525417682353
FIVE_HOLI,1200.8346355911553
FGBI_FIVE,1200.7833880262438
EXEL_FIVE,1200.6363968055089
FIVE_WERN,1200.4796072425445
FIVE_OFLX,1200.2386829944385
FIVE_MORN,1199.9376495537583
EBTC_FIVE,1199.918591618082
FIVE_SBUX,1199.6108083118954
BOKF_FIVE,1199.2214801627304
COHU_FIVE,1198.6909763237243
FIVE_GLBZ,1198.5238665219026
FIVE_PGC,1197.8595784251793
FIVE_TRST,1197.7252328548484
FIVE_NVDA,1196.6441269528384
CIVB_FIVE,1196.5658348495524
FIVE_WNEB,1196.1577330239843
FIVE_LARK,1196.1529196545555
FIVE_FMNB,1195.9003501498673
FIVE_JAKK,1195.7267342847497
FIVE_TTWO,1195.660932054282
FIVE_HFWA,1193.9796484620917
AXTI_FIVE,1192.9194199323565
FIVE_ZEUS,1192.3122730754278
CVBF_FIVE,1191.8333703757141
FIVE_PFC,1191.6273662972244
FEIM_FIVE,1191.4589137161393
FIVE_HBNC,1191.232420858059
FIVE_SLM,1191.062613156473
FIVE_UBOH,1189.6048611332455
