CIVB,CCOI,FCCO,IMKTA,AROW,FNLC,ONB,NSIT,ESLT,PFC,SBUX,CSWC,EXLS,ECPG,CHI,BRKL,HBNC,LMAT,GOOGL,INTU,EBTC,CGO,CBSH,TRMK,FELE,NFLX,ARWR,DHIL,EFSC,HSKA,AUB,CPSS
0.727937886550486,1.279699574975547,1.0383825802917923,1.1303067104643294,1.1394877096823035,0.9741964608898543,0.9492133168411584,1.9594594507516951,1.4155183173364778,1.6296293960285146,2.319915269983548,0.8633001810229287,2.0402515349058605,3.2395437593259735,1.441339266962025,1.037858935253217,1.2545568266307707,2.2877351686018828,1.72215172745452,1.2896249464711094,1.1244816834714115,1.5758565349938392,1.2420678930270006,0.991247409652069,1.078363189832528,1.6223021888382843,0.6896551875334813,1.3600964949908396,0.7424953509856737,1.5908251414845678,0.7706549581659288,2.377358600905721
0.7126130880642457,1.4827063106110605,1.0884872260528111,1.0955498674418718,1.138121781963256,0.99947482818255,1.013635746373288,2.204633292421686,1.5092525987242484,1.694153739719338,2.4427964081597806,0.8691455058820019,2.2830188747146622,3.307984574409257,1.5063860306703116,1.08151164884332,1.3813539384191893,2.3584904732062597,1.8313886233452554,1.3567334571156109,1.1616109688009117,1.6691835550060745,1.1963400139190163,1.1661123789319758,1.13748893659101,1.5243497545462874,0.6091954375781232,1.4523522407924856,0.7514477425102016,1.951535272752621,0.809187782744616,2.2075472080058263
0.6850280767625693,1.6421052798064468,1.0438540376675018,1.0365879605971249,1.1827358429008457,0.9235239670115158,0.9818323707683605,2.2200772936489432,1.4482323634797352,1.58461183679845,2.308263304637073,0.8983746944616433,2.2830188747146622,2.99809881588466,1.5027184428689788,1.1012055824315217,1.575526407942038,2.1933963368845513,1.5654151794096842,1.3072850362990072,1.101143209250981,1.6017181387891908,1.2229119219483415,1.1795641413515112,1.019237270073124,1.7224681028393423,0.6551724062332593,1.3282137602578545,0.9103138164944368,2.1831297533659315,0.8392301282524256,2.528302086252649
0.6436503727968323,1.4812033268991833,1.087347485060816,1.0314638158853724,1.151779339639606,0.9300875655517598,0.9319556997148958,2.4691120435722396,1.438952204141411,1.4765704633399641,2.426906925616734,0.962457324093207,2.1635221604526484,3.42965781949448,1.5129653425149125,1.1309088494396304,1.575526407942038,2.2830195127938504,1.5561397390412781,1.4286981068384457,1.2613828529230242,1.65367216888469,1.2516463241887528,1.191050097739854,1.122325665240447,1.8276147618020233,0.6091954375781232,1.4435337932914534,0.8352664662720547,2.664076897606852,0.8209620095507855,3.1320755777939624
0.6865606968711099,1.565414022078858,1.0786487955821533,1.1002766391832677,1.2363811540166085,1.0589667113344434,0.9803581974928837,2.7722007977909366,1.4933939106808254,1.5185859781405202,2.5709746334018475,1.0023854060210016,2.098113296271589,3.1273764348174513,1.5761875112661219,1.1705123866575737,1.6436574206247447,2.122641819491093,1.675242963043681,1.515232678671748,1.3074261031759375,1.7452081807516602,1.2784587569206556,1.2761994825634286,1.1801735406853189,2.040398452208197,1.3103448124665187,1.5511657973965995,1.0840643623579838,3.0336658480868905,0.9909296221737265,4.2452832480349585
0.9225656792773734,1.532330530791396,1.1815618926480604,1.185937542772442,1.2782220911771458,1.0556447810103466,1.100134003871487,2.90154444614948,1.4383335575390248,2.0257821827648037,2.763519314313461,1.0373498106470327,2.0025157809111342,4.374524567990993,1.6192316422160813,1.2185894475121428,1.8892664431150183,2.330188928652516,1.5528904755965276,1.5977926862864178,1.330983474695423,1.7425511614667908,1.2871598689379893,1.2788114355668325,1.3769344963147343,2.736579844127287,1.7586207501339255,1.7646205746402985,1.030155061944045,3.32963362867072,1.1011786674469608,3.471698363593751
0.795368168722581,1.360902156257435,1.1430519587871646,1.1237923038906086,1.1715504940299828,0.9779162044940952,0.9475177443152906,2.806949892605774,1.2200646563950923,1.6251272163384853,2.7539458337465,1.0209207521154569,2.0905661934562585,3.97338378499903,1.4887362553312529,1.1043815162095196,1.9244751942849234,2.5849062408835235,1.4345257205588409,1.5779254144215413,1.203153639956907,1.5858379487560763,1.1550879664232416,1.1808210493719353,1.1521223926165973,3.075539451401347,1.5517241719503332,1.4916970009180455,0.9860474525144585,2.4787272125252873,1.0261071700525815,2.886792554682204
0.7049507355744312,1.139849674515456,1.0152678509983581,1.11343510996242,1.0726439511610928,0.8722854416660012,0.8550768743106891,2.540540595275059,1.1808444641198204,1.3415182784021225,2.584816376478133,0.973840570520615,2.159748489085947,3.918250896109335,1.522433639441101,0.9846290471191551,1.8459936463876154,2.641508542780092,1.3143591462758424,1.5350998564819078,1.1340318780003011,1.5848914247542816,1.125704292313158,1.0990028954335724,1.1386886979881377,3.00636428522874,1.2643678438113826,1.2818594829279635,0.9500503891685994,2.293747485807976,0.8074500708885413,2.584905808911547
0.694223189620841,1.2962408687300082,0.9995638112007633,1.2302186875584114,1.1710863157174543,0.944104815201888,0.8682827722869206,2.8127413470392417,1.2919296192826255,1.497578664217359,2.643320387058078,0.9839210051248387,2.343396177073453,4.182509323707146,1.602419177461472,1.0826583682555315,1.92561448943771,2.849056176748794,1.432221607331736,1.7549675233765945,1.198833354041735,1.653002650855167,1.2245432342317342,1.1612899065740834,1.2149439580811845,2.8375760670069425,1.3448275937667407,1.313968120973529,1.0091817459560226,1.9241581722677177,0.9352194730525225,1.6415095315704453
0.6206630348075555,1.3112779360770996,0.9748833223212612,1.1114335202728898,1.0704147368514412,0.890156263387947,0.7665520443877281,2.527027140227963,1.1674251493422794,1.373030185516333,2.457260680295945,0.9664183662432023,2.089308303000691,3.7661594304062542,1.5939334103977416,1.0457493146089596,1.930808238546704,3.3726419670931405,1.329335657109047,1.8869770804644685,1.1604927151077318,1.630693285919571,1.117571460290196,1.0184943352246978,1.2560731973822885,3.473160057691228,1.0459770782728761,1.163374498382396,0.7972931131286146,1.9237880323733536,0.7677705278657182,1.528301973791049
0.619130695218848,1.4240598952113972,0.916707319236751,1.2566989858737416,1.2127798271671104,0.9326406233515521,0.8729713038770354,3.028957548327862,1.2544792902411146,1.509583392668929,2.732073465797777,1.005855115762671,2.446541035167311,3.4258554512637995,1.6723245337685984,1.1162118449687757,1.9404001379256586,3.3254712392162764,1.5531563694524209,1.93421756680636,1.186644438008081,1.7916803186071293,1.1831459138262044,1.1610947335443855,1.3151688419802654,4.486995090925749,1.2068965781835923,1.6506570639384548,0.922497582604292,1.66481681433536,0.8644035431462173,1.6792453466763773
0.6451831331652895,1.6315790841243842,0.9613583054810965,1.403023157426205,1.1794137416147668,0.9493015098252594,0.7865055998505867,2.9189189935568987,1.2805011129539834,1.6581408355207432,3.0539334403363383,1.070437858533565,2.3962263766169127,3.8631176446058477,1.7148531104418965,1.0989098509870672,2.2020272567869776,3.0660382711772365,1.812837855179932,2.1183225266031416,1.2509349896116952,1.8127026157386619,1.1595392888022105,1.1797871513080878,1.4321697118289034,4.8027115911488885,1.1356322219592614,1.7316074213347339,0.9790376930246896,1.66481681433536,0.8511662648837524,1.6792453466763773
0.6130004017979077,1.8225563014490056,0.9151562499470302,1.4251841370607663,1.3510796240924925,0.9568247564012966,0.8630860976359408,2.434362948757402,1.1151655069536177,1.7751852872031721,3.285945447270296,1.115064486310141,2.6000000719754217,3.5342204075416417,1.7047403706698816,1.1079359779305846,2.22906241478854,3.1509442168566655,1.6415384965222164,1.9818991697696102,1.257095616070029,1.8236339674756485,1.1818868076712563,1.1517943690929588,1.548755292963222,5.6972884088511115,1.0919540469280122,1.848872087009858,0.988957386864046,1.7384387103520087,0.9118253524267261,1.6603774391234114
0.6099355356072708,2.1263157038525593,1.027107664842923,1.4672140616863971,1.3422964364517809,1.0799328992456994,0.9953536453532117,2.540540595275059,1.265998821395368,1.785689978944692,3.4502428085665335,1.1544353414942845,2.70188679969564,4.458174855996997,1.7645273024645727,1.2241450390036077,2.3346293486395937,3.1933966648891006,1.7545564435694887,2.1766008982789775,1.4944497615932066,1.8510407733635001,1.2578013724947803,1.3407014166400812,1.5491537140876035,4.861649298218133,1.028735632813895,1.9316491142264967,1.0428151972081143,1.8349980249524027,0.9837061889602214,2.2452832480349585
0.7049507355744312,2.0511274298368476,1.1442696713520801,1.4925927642542607,1.106626256274756,1.0227464096258574,0.8982458668674685,2.687258791041021,1.2109553843716012,1.9762633307989437,3.3858128295235295,1.0849247436959013,2.39748426707248,4.325094868833526,1.7859484379573631,1.2312833571097135,2.387290748227322,3.3443404225393967,1.7734322056221803,2.0719654021605685,1.5614801507684153,1.8763980574873216,1.302123424265188,1.2948242738946008,1.6351296365112218,5.923630424438382,1.0,1.8237719639356487,1.2940479772773978,1.8497963595225613,0.8133213090107192,2.3396227857997887
0.648248139615843,2.2165414971046324,1.1621485530227602,1.4818049923524728,1.2217777730717392,1.0116672077704445,0.9435466365907438,3.5308883246417944,1.2269197118460122,2.100811415298088,3.555706600021331,1.111505182029993,2.79496853414496,5.176805771361125,1.7824625551316462,1.1812593705726335,2.5408851432051827,3.1603773652982077,1.8119516924222727,2.3214139358428323,1.6271975780522163,1.976909024922856,1.2714149146928286,1.2783407241422668,1.6967999673374259,5.718594559528067,0.7816092344614936,1.9887926299795946,1.317975034311423,2.1642618767889794,0.7706380004795056,2.3584906933527545
0.6405854130995843,2.142857336523973,1.2032713255924512,1.526499124366276,1.2193136188324083,1.0559838986167756,0.903109165453733,3.287645029151965,1.3237537855567882,2.151831190928232,3.98372861493573,1.017971669787323,2.6603773743342125,4.501901002808443,1.8143382383340858,1.1971759670209883,2.410810098620423,3.2218829416051533,1.7332585933697195,2.3448130563747984,1.6493362306813288,1.9705118086005375,1.287468239654402,1.2767048721935128,1.8445206109838979,6.579413364149276,0.8620689844168518,2.1361896304967467,1.408627373359657,2.419496660572096,0.7532296274594734,2.169811392899894
0.6252606613666496,2.1819541183267535,1.2480105101160206,1.4773855645399028,1.2247354278644367,1.0415434805543622,0.8719383845945566,3.3127413930659957,1.341748852724709,2.046790186541258,3.902867934207826,1.07035494667532,2.606289284335185,5.69201506297695,1.8532799505200195,1.0578669577857418,2.384317014987082,3.2360750424552687,1.607243029686002,2.4529814357621804,1.9814168639238616,2.1035029354003294,1.3549617661531723,1.2668929059164558,1.8010027479466522,6.43801887377975,0.6919540359662382,2.1895946168062443,1.4917230572762235,2.4639286964250187,0.8523214621710998,2.0377360400291322
0.6130004017979077,2.3383455384859406,1.2821776533698015,1.3833489953559444,1.2094563683698816,1.013488230847112,0.9158799280639559,3.2374519331098703,1.2375996511827416,2.1413272875904754,3.9806439199206567,1.0426081475237405,2.9534591327753397,6.290874279984988,1.8512607307227351,1.0016461011826563,2.411692739370659,3.349635203180122,1.5626975911052314,2.382782004962515,2.084573112647166,2.088335222556423,1.3619659479853912,1.3123800957794736,1.7821568924605506,7.493082668101066,0.6206896797419073,2.1369912164302063,1.4076262412661833,3.4443210846496686,0.8513202370684562,2.056603947582098
0.5808181379635813,2.557895714349947,1.2480105101160206,1.286203805392196,1.218419471488329,1.0422444479546569,0.9158799280639559,3.418918855476636,1.1568969947653245,2.204351496020778,4.2727813080186765,1.030545598880045,2.905660495054149,5.840303797835558,1.8228231785264821,1.0636035843804126,2.390679868122562,3.354379985792155,1.4958201080596232,2.289625698908843,1.6781259015977534,2.0282931112000218,1.3766624640758698,1.288709035779966,1.8802759226312196,7.268677239451105,0.5862068984416852,2.1706363778498496,1.3602729225993013,3.604846345653661,0.8203385439733555,2.2264151155587926
0.5992081299135971,2.266165717284968,1.190443080808269,1.208581082022584,1.1999961446683343,1.0468640947430943,0.8649978418473929,3.2490348419768047,1.1329764531089235,2.199849710532631,4.3377032120657315,1.048862825399904,2.935849146233544,5.199619618131415,1.7702682701355572,0.9907174271300958,2.4546678944941744,3.1408757892035464,1.7832688148608773,2.061811066835376,1.7805729315101784,2.009424082677321,1.3097502520273314,1.1995287224006503,1.748115846953696,7.359988680460939,0.6091954375781232,2.0739732123170422,1.402498908272906,3.766185950731276,0.8385235880516142,1.981132092447034
0.5394405275044554,2.132331253814228,1.0764644615175822,1.2030876304741684,1.192808575633236,0.950919342118838,0.8379341448018818,3.633204694692112,0.9997945899953015,2.0437891276164533,4.193493974204555,0.9952524219276455,3.264151117676336,4.499999818693103,1.6985417297156058,0.9756542584884871,2.3595737122398885,3.354934969490001,1.5979677018890848,2.1779257530185214,1.5672388443769587,1.984098282970752,1.2668488445400503,1.196267162468022,1.7243128230359723,6.502767080534235,0.6321839219056913,1.9516761344275044,1.4879556813844934,3.3666294650961164,0.7449967609014922,1.9622641848940678
0.5103228960942382,2.022556052909907,1.0547544635617934,1.117545217357876,1.1529388351631227,0.894773928395941,0.7960802412188495,2.9227800859172217,0.9705323525360425,1.9717613482098553,4.049079428800367,0.8264919782971412,2.7672956638766992,4.153992287204629,1.611068768408223,0.8933839161732962,2.371548980115469,2.959956876585861,1.5214014159692113,2.094481725121516,1.3842444994934,1.8466325756178414,1.119559270511638,1.009872279618628,1.4578905374723459,3.134200450417168,0.44827588285853687,1.8528778117646116,1.3717226398511582,3.1890490871939945,0.7266941856242476,1.8679246471292377
0.6026423472179119,2.4135331346677473,1.1379082080222804,1.1991197314110535,1.2094206205762672,1.038789738340865,0.9882669090038982,3.262548297023901,1.1126984004602105,2.1323233224122986,4.599597376154355,0.9829667805519707,3.2805032137625645,5.150189918973948,1.7311965324323744,0.968701724484224,2.2704225251350287,2.7505718923323754,1.7506276986200087,2.3771398506166554,1.6166359415864155,1.9748058279173655,1.250040412383446,1.2318773545892123,1.8452672829651529,2.2711676119319173,0.5793103531434147,2.0101546245033934,1.5574450283298593,2.978172274978906,0.8690501296270806,1.8301888320233057
0.6196398854693626,2.557895714349947,1.1051367559237772,1.224531441333331,1.239832852367133,1.0481742847666948,0.964759975767861,2.8262549861933546,1.0311880281755783,2.1972836533841984,4.739673529244922,0.9648857790078054,3.3459120779436238,4.144486366627928,1.6481005111718585,0.9417943894838829,2.2713157480354274,2.626706615871445,1.7705669235247845,2.3580941467022205,1.6333067323541388,1.9923049049592605,1.2066431385454595,1.2580221265823701,1.896736268397783,1.7855560612732857,0.7091954266163492,2.012824573148976,1.457518628166926,2.419533874244653,0.8921642680259756,1.7547170893498414
0.6227302789648183,2.5398501941881166,1.126984277653833,1.1959432182585616,1.2283047771812874,1.109534170849292,1.0017340070080258,2.951737542191575,1.0162899915154735,2.1972836533841984,5.015464066511004,0.9151714558172265,2.813836651060396,4.041824962696106,1.6522795188931831,0.9886495657409203,2.342445533412282,2.827291369262208,1.9079550218366172,2.3293053146840386,1.6174713093707944,1.874580116888744,1.235488389363483,1.3666075302347165,1.7552974612460635,1.917266139209642,0.48160921253794553,2.111847997338069,1.4993971418768164,2.7007029571981045,0.9057955418963998,1.6792453466763773
0.7034359284752971,2.291729319231074,1.3358493290885156,1.399671626235787,1.375553921112131,1.1677298530160076,1.0120527447031997,3.5637065050624366,1.0242358488905041,2.3313193887702726,5.2236708162886885,1.0012456205132796,3.036477983498195,4.467680413959906,1.8048877191415753,1.0858745047633684,2.4330071273762237,2.769981102345882,1.7136147560508301,2.5069852086730866,1.8346421816712573,2.0298789016376544,1.258176363763366,1.3260992971490504,2.0172222418289936,3.325954698199809,0.5436781750312493,2.181215548241482,1.2552389139241993,2.9252310152180323,0.936465953205084,1.8867925546822037
0.8123749641285263,2.7699250970940583,1.3303593393389526,1.4341819023442832,1.2735294466341098,1.0961169343721748,1.0463957069336876,4.0347490948148375,0.9139904581586725,2.3623357841192814,5.31212533517314,1.0422067204762295,3.501886895662869,4.235741391095293,1.8998621605486457,1.0850403185890298,2.3911061350164617,2.6744651279011102,1.8262783280522297,2.5691709894998254,1.804331128820252,2.0753604183406593,1.2513701496923701,1.3394558321153367,2.0203473304919664,3.063918082594214,0.6195402281210939,2.1649442958912455,1.1752029328009863,3.6070660958391847,0.9507650712791093,2.3018869706938565
0.869957176777334,2.869172633676189,1.4145363194411722,1.4157233793957222,1.2915261529500572,1.083693968800947,1.1382151501718978,4.233590932803056,0.9645210891632471,2.5466093957032983,6.11397427189033,1.0610599601152777,3.4515724770305436,4.287071911754308,1.9038451997638455,1.1074975143495498,2.5005904020047063,2.8252047355197636,1.8941895550769516,2.672222980407744,1.8714955424901596,2.1160329748061124,1.3212903130932,1.4189823149801748,1.9823717250060378,3.183176667563166,0.7333333625647307,2.102427809158806,1.194785214161994,4.2470679256626935,0.9589847685699745,2.3584906933527545
1.0792800477182938,2.8165410904042893,1.5151466560534925,1.4088978735654278,1.2671769279576979,1.0740259111964183,1.1104958689763156,3.9208494476835516,0.9127162256757443,2.5949436710148777,6.275876547913743,1.074189717251137,3.4817611282099388,4.505703371039124,1.8869007456725688,1.0614014409608175,3.4270174068172743,2.590171632316609,1.786695378400053,2.5814663863961513,1.8316520150329636,2.048697858557014,1.3072690263785078,1.445680286918508,2.0260034226502497,2.217487542596046,0.6655172515850999,2.1663712752011484,1.2304045307591815,4.67252113373541,0.9562448394061995,3.3018869706938565
0.9776086263962992,2.667669559586458,1.4544673699702544,1.2646861726954666,1.2763217565687475,1.0510798080470778,1.011614342109187,2.874517536055288,0.8386645380743266,2.422519570891542,6.023012866595771,1.1868177449715163,2.725786238515272,4.608364774970946,1.8137546738902146,1.0487616535718487,3.3984244370761876,2.6838683623277326,1.7158301629449781,2.5039837345535116,1.8212822037620944,1.8849944413882012,1.2632472127153012,1.3999750411282732,1.9821661999101778,1.7553956223234315,0.4597701250223209,1.9088847953239818,1.1001386676892817,4.556827637886641,0.961886246757068,4.150943710270128
0.9244268348638651,2.8932328000211482,1.4710164408146607,1.2987140868372107,1.2929039362664805,1.2583353394003016,1.0482732343573142,3.2490348419768047,0.873503801005692,2.5937167176583227,5.850737477780318,1.3953618158489554,3.09937106676812,5.631178621741235,1.8787868639912417,1.055920523378952,3.59900000171401,2.8910614889792767,1.71349655598788,2.6429187285420044,1.878590402650788,1.8680728947712064,1.2437190355081973,1.4034140811286002,2.071711996368365,1.8951300490907426,0.4413793101558315,2.2348821173574724,1.1209153122522972,4.217045386884232,0.9956491808264851,3.6226416240174792
0.8286657794136032,2.777444082656874,1.5245707071648755,1.3392345673570902,1.3009276416691848,1.2579603165952546,1.0683489841475284,3.235521386929709,0.8169531608802227,2.461910193912833,4.968517752591325,1.4165286615492878,3.1006289572236874,5.323193684718186,1.9210027799414244,1.00342239043139,3.69205376656358,3.035614930793336,1.8697604163524046,2.5901773580387486,1.9038064151886176,1.9297544718067001,1.2922870891263785,1.3862157357114981,2.2856501270864777,1.573049448357189,0.42528737112653386,2.1326872271420725,1.2835295536946247,3.912062821036,1.0521493957741805,3.7547172018114416
0.8805558706208867,2.962209178187395,1.5245707071648755,1.3073090438075783,1.3205310076814316,1.2302556088758116,1.1598906536012397,3.4671814053385694,0.7993040110647522,2.5284589613667374,5.46480046006168,1.4192421405464009,3.2415095693122713,5.328897237064206,1.9511161936135766,1.0230322339920057,3.7030004792521667,2.9362610407151393,2.0237201634898243,2.613391002669367,1.827848419562204,1.9683494360638258,1.3201801562329933,1.3712989174030412,2.2030536046818203,1.652462812506465,0.30804599143819683,2.084158104256283,1.265120878959575,2.9782884542493293,1.0183544405415708,5.0000004498464
0.8412449432793573,3.4745501611776053,1.5578340581864558,1.3384160047325036,1.3778049461009247,1.3141193113429535,1.195917604549217,3.372586851794864,0.8678890307259995,2.6226684806523255,5.58597154902445,1.5189688655482037,3.710691912925574,5.372623383875652,1.991122502641854,1.0627963364914448,3.9316106934266886,3.105566755453125,2.228753594970486,2.6285703052893834,1.9709377797963488,1.9901178759512064,1.3309373701080267,1.4089245344844086,2.4573611546496767,1.506364192869577,0.3011494187354914,2.1889229202663536,1.396759313624754,3.4338801988408214,1.0794002174552682,5.660377664046611
0.9561763501022168,3.281099753878509,1.6096722719187415,1.3397662427066346,1.344736969997103,1.2476679981511154,1.0781711031860701,3.121621739798423,0.9007788548984877,2.6895264994823638,5.056124615580365,1.461982387563128,3.724528468018741,5.513307744886692,1.9666394625997827,1.0218270527689897,3.9893874447855824,2.829838783795867,2.0095708279542923,2.660529909917214,1.969783594037696,1.9810735029325552,1.2566844198926295,1.3585647028868073,2.3537701053022015,2.1925843719429117,0.28965517657170736,2.197487001038313,1.4378402472991223,3.3729684965385838,1.0891120107504515,8.132075802717162
0.8423838538020396,3.2118016305520527,1.5781096052050658,1.3472092034781846,1.3736458034398065,1.1318342135741468,1.0397511156395551,3.2702704817445465,0.9708030104245865,2.5923178922813794,5.737524597044245,1.4622204774728405,3.3773586195785863,5.053231704774355,1.9311896280567367,1.0194172634779652,3.9309218103554984,3.132772764811357,2.062948625524639,2.682018591043414,1.9408665084390078,2.006102666322361,1.2979932842472808,1.2997039928139837,2.425541267986041,2.2609297833919015,0.2540229984595419,2.28455258315527,1.3577322488844201,3.4072312156272737,1.0693761501686116,8.867924647129238
0.8297399833614336,3.4396970715089914,1.5576876072321006,1.4953630102390987,1.3892364569936395,1.246910375145209,1.051264708317923,3.3532821264213175,1.0302244999014378,2.9245498584076115,5.932204425584496,1.3571920558783963,3.333333413306024,5.821292681909742,1.9218170414874423,1.024237415215022,4.076150344929656,2.78792478803198,2.0895636774133415,2.662768224065423,1.9187981729634622,2.0582939675382383,1.2718741285992783,1.313742217947253,2.5261293673217864,2.561981310938576,0.24597702894489307,2.1523536439186506,1.3476437501834835,3.083639635139001,1.1029472278602521,10.113208345010596
0.9534093024677984,3.763307178735537,1.6950044743252606,1.6625737217778473,1.3586115484559533,1.2677541589702668,1.183226384089859,3.7837839828183966,0.9852081781490476,3.121145826609317,6.207635166463318,1.4691681337480946,3.7308176803785043,5.720532099479468,2.023217720183433,1.0615918921820102,4.134233233421441,3.084202375920635,2.232268977414107,2.800235776363843,2.001265005592675,2.142185714628466,1.3622040217646447,1.3529322074108976,2.708981654290181,4.572219324196919,0.22298851721289004,2.294448431104501,1.382700804391862,3.197848214687674,1.222543476170572,12.981132992139834
