,0
AACG_GURE,0.9931991604618613
PEBO_UBOH,0.9920691205850096
CVBF_FCCO,0.9902821043031046
CYRX_PNRG,0.987240493298808
FBIZ_UBOH,0.987047897036296
AUB_HAFC,0.9865881207945633
FCCO_TSBK,0.9860376829840657
BRKL_EBTC,0.9859900298662597
CIVB_UCBI,0.9854528620301465
PEBO_UCBI,0.9848670830872074
FCCO_PEBO,0.9844950034948112
NVDA_TSBK,0.984188857491776
FBIZ_PEBO,0.9819883861789195
BRKL_HBCP,0.9798225605943807
HBAN_TRMK,0.9789336527991744
EBTC_HAFC,0.9788859389197866
FBIZ_LARK,0.9782056675061015
EBTC_HBCP,0.9779509678771565
CVBF_PEBO,0.9770752357271731
CIVB_FMNB,0.9763343166061779
FMNB_SSB,0.9758037841818288
HFWA_UCBI,0.9744638491653753
PFC_WTFC,0.9744279833877618
EBTC_SSB,0.9744186022008624
UBOH_UCBI,0.9741877458749283
CHCO_HBCP,0.9740758651207447
CHCO_EBTC,0.973943275829572
CVBF_TSBK,0.9738678468923702
TREE_ZEUS,0.9734339257970739
NWFL_TRST,0.9733628060532757
HAFC_TRMK,0.9729805266903995
FBIZ_UCBI,0.9728225885868447
EFSC_LARK,0.9722756827299202
HAFC_SSB,0.9720138602877142
HBCP_NWFL,0.9717417488547897
CIVB_PEBO,0.971498725835487
BRKL_SSB,0.9710730391984349
HAFC_HBAN,0.9708782886379529
CIVB_PFC,0.9706714336047692
CVBF_UCBI,0.970508579155159
EFSC_HFWA,0.970203792458498
HBAN_ONB,0.9698542164084524
PFC_UCBI,0.9695080136473555
EBTC_ORRF,0.9694066504041821
CHCO_EFSC,0.9693641069788426
FCCO_UCBI,0.9690455631996046
EFSC_UCBI,0.9689567618144921
AUB_HBAN,0.9687953179534124
BRKL_TRST,0.9687388391870704
BRKL_HAFC,0.9687241867090767
BRKL_CHCO,0.9686788935330602
BRKL_CBSH,0.9683621045786585
NWFL_UCBI,0.9677455062681082
CIVB_NWFL,0.967698964027819
LARK_UCBI,0.9674515240818813
HAFC_ORRF,0.9672881897861624
CIVB_HFWA,0.9672651015785612
HBCP_TRST,0.9666857659770929
HBCP_WTFC,0.9665971582920175
HBNC_NWFL,0.966433737839579
GLBZ_TSBK,0.9659721028926698
PWOD_SSB,0.9658425008576481
BRKL_EFSC,0.9654263935343022
AUB_ORRF,0.9650732686765406
OFLX_PCRX,0.9646751473610558
CBSH_HBAN,0.9645273203067884
HAFC_ONB,0.9642792561069343
NWFL_PEBO,0.9642283312807665
FBIZ_FCCO,0.964141430214802
BFIN_HAFC,0.9640385777077988
CIVB_UBOH,0.9639786096341552
NWFL_UBOH,0.9636568052049874
FMNB_HFWA,0.9636412720192681
EBTC_EFSC,0.963240723094377
AUB_BRKL,0.9631541555210074
CHCO_TRST,0.9631335108491402
EA_TSBK,0.9631332911935571
FCCO_GLBZ,0.9629126270509822
FBIZ_NWFL,0.9627916500380713
FCCO_UBOH,0.9623502835281831
FMNB_PFC,0.9622107065421877
AUB_EBTC,0.9621991469096048
HBNC_LARK,0.9621345627436687
AUB_CBSH,0.9620749306192999
EFSC_FMNB,0.9619059444140994
EFSC_NWFL,0.9618848367745422
EFSC_HBNC,0.9618740363274588
CYRX_TREE,0.9617086236916823
CBSH_EFSC,0.9616018112400359
BFIN_ONB,0.9612243889521408
HFWA_PNRG,0.9610513811420501
NWFL_PFC,0.9610127825177981
CIVB_FBIZ,0.9608378935343097
EA_NVDA,0.9599163017933402
LNT_SBAC,0.9596513518808136
FCCO_NVDA,0.959484746823432
CIVB_EFSC,0.9594127838574982
NWFL_WTFC,0.9594037685796591
HBNC_UCBI,0.9593348286322048
AUB_TRMK,0.9593096512683369
HBNC_PFC,0.9591915327845147
EFSC_UBOH,0.958622011242397
BOKF_FITB,0.9581560157137684
CIVB_CVBF,0.9578738403960353
CBSH_SSB,0.9576807496290015
BRKL_HBNC,0.9576424534946434
BRKL_FMNB,0.957596081713408
EBTC_PWOD,0.9575529146754623
CBSH_FMNB,0.9572598092360202
LARK_UBOH,0.9572372113192248
CHCO_NWFL,0.9572202130210016
CBSH_ONB,0.9571797689746645
EFSC_FBIZ,0.95696892686654
BRKL_NWFL,0.9568738419788475
CBSH_HAFC,0.9568002285785854
HFWA_SSB,0.9564828026007165
EBTC_WTFC,0.9560026226497141
BRKL_HBAN,0.9556229696596359
EBTC_FMNB,0.955530893548386
HBCP_ONB,0.9553253629673666
BRKL_ONB,0.9549651053399183
SBUX_USAU,0.9548482390299613
EBTC_TRST,0.9548266918682888
BRKL_ORRF,0.9546765087716453
HBCP_PWOD,0.9546025264782456
CIVB_LARK,0.9545760952339235
CBSH_HFWA,0.9545418959893158
CVBF_GLBZ,0.9544067960369129
EFSC_HBCP,0.9539321523336846
HAFC_HBCP,0.9536712829665193
HBCP_PFC,0.9536207794575265
CYRX_HFWA,0.9535451812896163
CVBF_UBOH,0.9534531691451692
HBAN_ORRF,0.953388275990153
FMNB_WTFC,0.9533518172801915
HFWA_PFC,0.9530347531321187
EFSC_SSB,0.9527656574971858
EFSC_PFC,0.9526826633831086
LARK_PEBO,0.9526356995711039
ONB_PFC,0.9525584436164077
CHCO_ONB,0.9524770013163194
NVEC_PCRX,0.9523613507629434
HFWA_NWFL,0.9520498855682068
CBSH_HBNC,0.9517085633467551
CIVB_HBNC,0.9515950041935611
ORRF_TRMK,0.9515010505654327
BRKL_PWOD,0.9514771929354351
BFIN_BRKL,0.9513499626643369
HAFC_PWOD,0.9513162110282805
BFIN_HBAN,0.9512359139268856
